FarmerID,Region,Crop,FarmSizeAcres,PlantingDate,HarvestDate,ProductionKg,FertilizerKg,RainfallMM,Irrigation,MarketPrice,Gender,Age
1609,Central,Beans,16.92,2025-02-21,2025-08-05,11810.9,255.3,210.9,Sprinkler,71.34,Male,48
1610,Nyanza,Potatoes,13.78,2025-05-17,2025-11-11,3270.1,452.8,231.2,Sprinkler,29.5,Female,35
1611,Rift Valley,Maize,4.3,2025-04-29,2025-08-29,10372.8,284.0,904.4,Rain-fed,92.65,Female,68
1612,Nyanza,Potatoes,10.78,2025-05-22,2025-11-06,3861.3,274.9,459.5,Drip,109.73,Male,33
1613,Central,Rice,14.4,2025-01-04,2025-03-30,2971.0,154.4,498.7,Drip,108.47,Female,21
1614,Central,Rice,5.08,2025-06-02,2025-11-15,4177.1,352.7,930.7,Rain-fed,31.05,Female,27
1615,Nyanza,Maize,4.59,2025-04-02,2025-09-04,3951.3,155.8,142.8,Drip,71.36,Male,78
1616,Western,Wheat,15.28,2025-01-07,2025-05-25,8610.6,101.7,759.4,Drip,35.23,Male,77
1617,Central,Beans,10.65,2025-04-21,2025-08-04,9154.0,96.6,278.0,Flood,42.51,Female,45
1618,Nyanza,Rice,1.34,2025-02-19,2025-07-18,2488.4,302.0,1106.7,Drip,30.43,Male,73
1619,Western,Maize,8.09,2025-01-16,2025-03-18,3087.5,303.8,163.8,Sprinkler,66.66,Male,36
1620,Eastern,Maize,5.82,2025-05-09,2025-07-09,11924.2,84.3,731.7,Flood,54.02,Female,20
1621,Eastern,Beans,5.18,2025-03-11,2025-06-12,6607.4,394.0,1163.0,Drip,42.42,Female,50
1622,Central,Rice,13.5,2025-01-28,2025-05-24,1958.0,149.4,628.3,Drip,92.27,Female,79
1623,Western,Rice,4.94,2025-05-28,2025-10-30,1969.7,91.9,214.1,Flood,95.6,Male,67
1624,Rift Valley,Beans,2.89,2025-04-26,2025-06-28,3745.0,204.5,390.2,Rain-fed,20.97,Male,63
1625,Western,Potatoes,8.89,2025-02-21,2025-06-15,5679.4,76.1,444.4,Rain-fed,103.44,Male,56
1626,Eastern,Rice,19.7,2025-03-31,2025-08-24,9664.4,426.4,127.0,Sprinkler,112.36,Female,57
1627,Nyanza,Wheat,1.63,2025-04-03,2025-08-13,1520.2,440.2,629.6,Flood,36.32,Female,20
1628,Central,Wheat,5.52,2025-03-21,2025-09-02,11257.5,302.9,460.6,Sprinkler,118.19,Female,66
1629,Western,Wheat,16.22,2025-03-13,2025-06-18,1391.5,148.4,302.0,Drip,20.59,Female,73
1630,Nyanza,Potatoes,1.62,2025-05-22,2025-08-10,1947.8,265.2,562.0,Rain-fed,117.01,Male,51
1631,Western,Wheat,5.64,2025-02-07,2025-04-28,5002.2,489.6,472.1,Sprinkler,59.31,Female,49
1632,Nyanza,Potatoes,19.51,2025-05-27,2025-10-02,3744.5,310.1,836.9,Flood,102.62,Female,44
1633,Eastern,Wheat,9.44,2025-02-03,2025-04-17,9378.6,149.3,241.6,Rain-fed,45.5,Female,52
1634,Rift Valley,Potatoes,17.28,2025-06-11,2025-09-07,3736.9,286.2,271.8,Rain-fed,26.67,Male,34
1635,Rift Valley,Beans,11.82,2025-04-19,2025-07-03,3567.9,214.7,335.1,Drip,71.89,Female,62
1636,Central,Rice,12.96,2025-01-09,2025-05-14,6822.0,20.8,542.3,Flood,100.35,Female,23
1637,Western,Rice,6.13,2025-04-19,2025-08-11,2379.4,441.7,797.6,Drip,73.66,Female,23
1638,Nyanza,Beans,6.5,2025-06-11,2025-12-08,8436.5,145.7,1088.3,Rain-fed,35.42,Female,44
1639,Rift Valley,Beans,8.59,2025-02-08,2025-04-10,4416.8,469.0,372.7,Sprinkler,89.73,Male,78
1640,Nyanza,Rice,9.38,2025-05-30,2025-08-21,4490.2,361.7,667.0,Drip,47.16,Female,46
1641,Central,Beans,18.86,2025-06-10,2025-08-13,10299.7,164.2,760.7,Flood,114.93,Female,49
1642,Eastern,Beans,19.03,2025-05-14,2025-09-27,7786.7,163.4,541.7,Flood,112.1,Female,27
1643,Eastern,Beans,19.55,2025-04-30,2025-10-25,7868.6,73.0,916.7,Sprinkler,68.93,Male,26
1644,Eastern,Maize,19.99,2025-03-15,2025-06-27,6962.2,266.5,400.4,Drip,111.98,Female,39
1645,Western,maiz,2.4,2025-01-12,2025-07-02,9226.3,62.8,344.3,Sprinkler,105.48,Male,47
1646,Rift Valley,Beans,19.53,2025-01-01,2025-04-18,11168.3,431.4,1124.9,Drip,53.05,Female,61
1647,Eastern,Maize,10.46,2025-03-01,2025-05-18,4705.5,106.1,541.3,Sprinkler,57.12,Female,40
1648,Rift Valley,Wheat,7.52,2025-02-20,2025-07-11,7597.6,384.0,1132.7,Rain-fed,107.51,Male,40
1649,Rift Valley,Maize,3.5,2025-05-11,2025-09-11,4749.4,282.1,188.5,Sprinkler,72.42,Female,72
1650,Rift Valley,Beans,9.43,2025-03-30,2025-07-15,5923.3,481.4,724.9,Drip,63.03,Female,70
1651,Eastern,Maize,19.95,2025-05-21,2025-09-17,5496.8,176.0,1158.4,Sprinkler,93.46,Male,20
1652,Central,Beans,14.08,2025-03-22,2025-09-05,4410.2,413.6,301.7,Sprinkler,26.95,Male,72
1653,Western,Potatoes,11.47,2025-05-31,2025-11-06,5274.1,207.4,741.2,Drip,43.26,Female,33
1654,Central,Potatoes,18.76,2025-03-11,2025-08-26,4059.1,118.9,160.6,Sprinkler,62.14,Female,21
1655,Eastern,Beans,7.32,2025-05-23,2025-09-24,5984.3,95.4,503.1,Sprinkler,32.92,Male,56
1656,Rift Valley,Wheat,8.1,2025-02-15,2025-07-27,11162.2,89.9,300.4,Flood,59.17,Male,65
1657,Rift Valley,Beans,14.8,2025-01-25,2025-06-28,3626.5,369.7,364.4,Flood,95.43,Female,30
1658,Western,Rice,2.89,2025-02-02,2025-06-26,5488.7,411.4,906.0,Sprinkler,27.64,Female,43
1659,Nyanza,Beans,1.08,2025-05-04,2025-10-15,5905.9,232.4,997.4,Drip,99.19,Female,73
1660,Rift Valley,Rice,17.67,2025-01-18,2025-07-09,3152.4,271.6,1029.8,Rain-fed,72.4,Female,67
1661,Central,Rice,4.9,2025-06-02,2025-10-11,5743.3,39.8,399.5,Rain-fed,44.42,Female,74
1662,Central,Potatoes,18.79,2025-01-04,2025-06-07,915.4,347.2,717.5,Sprinkler,29.91,Female,34
1663,Eastern,Potatoes,13.83,2025-01-05,2025-06-28,2908.4,159.1,615.8,Flood,89.79,Male,28
1664,Eastern,Potatoes,9.71,2025-01-29,2025-04-04,6472.0,132.6,566.9,Flood,106.59,Female,25
1665,Western,Wheat,2.93,2025-02-08,2025-06-17,6378.2,414.7,948.6,Sprinkler,23.47,Female,78
1666,Nyanza,Maize,7.86,2025-03-02,2025-07-10,2496.2,174.8,483.3,Rain-fed,51.83,Female,65
1667,Eastern,Maize,17.42,2025-02-07,2025-06-06,11841.8,306.5,630.7,Flood,35.71,Male,49
1668,Nyanza,Potatoes,7.06,2025-02-19,2025-06-05,10756.2,51.4,739.6,Rain-fed,88.35,Female,40
1669,Western,Potatoes,11.59,2025-04-09,2025-09-01,9153.1,197.2,687.4,Rain-fed,69.98,Male,26
1670,Eastern,Rice,4.1,2025-06-20,2025-08-22,10616.9,320.0,349.7,Sprinkler,113.55,Female,75
1671,Eastern,Beans,5.66,2025-06-05,2025-11-29,769.0,21.0,530.0,Flood,31.41,Female,47
1672,Western,Potatoes,5.23,2025-02-17,2025-05-07,4500.0,45.7,711.0,Flood,90.44,Female,53
1673,Western,Wheat,13.34,2025-01-26,2025-06-06,1237.3,141.5,351.3,Rain-fed,93.02,Female,67
1674,Eastern,Potatoes,10.23,2025-03-29,2025-05-28,8012.5,258.8,857.0,Rain-fed,49.23,Male,62
1675,Western,Beans,17.49,2025-04-15,2025-09-01,9312.9,324.2,1040.1,Drip,63.3,Female,31
1676,Rift Valley,Potatoes,13.87,2025-06-17,2025-10-16,10633.2,48.8,546.6,Drip,90.89,Male,41
1677,Eastern,Maize,12.81,2025-06-27,2025-12-07,10431.3,485.9,1108.4,Rain-fed,45.88,Female,23
1678,Eastern,Beans,17.03,2025-04-01,2025-09-08,1976.6,324.1,801.2,Drip,88.81,Male,62
1679,Nyanza,Rice,10.33,2025-06-27,2025-12-08,2557.0,438.1,620.5,Sprinkler,29.04,Male,39
1680,Central,Rice,7.3,2025-01-06,2025-03-26,3158.8,279.7,285.8,Rain-fed,85.42,Male,59
1681,Rift Valley,Wheat,16.59,2025-04-19,2025-06-22,1538.9,118.1,1173.8,Rain-fed,50.46,Female,32
1682,Western,Potatoes,8.34,2025-04-21,2025-07-20,1436.0,299.8,731.4,Rain-fed,32.66,Male,57
1683,Rift Valley,Rice,16.96,2025-02-09,2025-05-01,7648.9,302.1,1149.0,Sprinkler,81.05,Male,33
1684,Eastern,Rice,1.19,2025-02-17,2025-08-07,4638.6,414.4,381.5,Flood,96.5,Male,54
1685,Eastern,Maize,5.03,2025-04-17,2025-07-18,9386.0,205.5,647.4,Sprinkler,25.64,Male,20
1686,Eastern,Wheat,5.59,2025-05-15,2025-10-20,10320.7,365.2,177.5,Rain-fed,118.07,Female,75
1687,Nyanza,Maize,4.87,2025-05-05,2025-09-02,4713.3,55.5,526.5,Drip,34.53,Female,50
1688,Western,Potatoes,13.02,2025-05-21,2025-08-25,2846.7,412.0,152.6,Sprinkler,108.78,Male,20
1689,Eastern,Maize,19.5,2025-04-13,2025-06-14,9955.4,429.0,976.9,Sprinkler,81.46,Female,74
1690,Rift Valley,Rice,10.53,2025-02-01,2025-07-06,11804.2,139.7,704.2,Drip,110.16,Female,37
1691,Central,Beans,11.86,2025-06-30,2025-09-22,10137.7,361.6,355.6,Flood,91.59,Male,63
1692,Eastern,Beans,9.69,2025-06-14,2025-10-28,10627.1,235.8,926.4,Flood,31.88,Male,39
1693,Eastern,Potatoes,1.6,2025-04-11,2025-06-26,8971.5,91.6,1105.0,Rain-fed,39.9,Male,38
1694,Eastern,Beans,3.03,2025-05-10,2025-09-13,10727.7,39.7,196.3,Rain-fed,118.52,Male,34
1695,Eastern,Potatoes,5.77,2025-06-20,2025-11-09,2446.1,477.6,410.6,Flood,98.32,Female,35
1696,Eastern,Potatoes,1.83,2025-04-21,2025-10-15,6382.9,477.6,280.9,Sprinkler,63.75,Female,29
1697,Central,Potatoes,19.29,2025-05-14,2025-07-24,8794.8,80.4,487.9,Drip,117.61,Male,77
1698,Central,Maize,1.59,2025-04-22,2025-08-02,1975.1,304.5,915.5,Flood,58.01,Female,63
1699,Nyanza,Rice,2.21,2025-04-29,2025-08-09,1236.6,436.0,875.5,Rain-fed,67.09,Male,61
1700,Rift Valley,Wheat,19.65,2025-03-14,2025-06-21,2962.9,80.0,327.4,Sprinkler,52.34,Female,46
1701,Central,Potatoes,16.51,2025-04-25,2025-08-02,4517.9,380.4,770.0,Rain-fed,80.02,Male,23
1702,Eastern,Maize,8.75,2025-03-07,2025-08-02,2392.7,36.2,483.1,Flood,39.24,Male,28
1703,Eastern,Rice,7.59,2025-06-26,2025-11-28,9255.5,170.9,124.8,Drip,43.93,Female,68
1704,Western,Wheat,15.31,2025-05-25,2025-10-25,1850.8,168.6,1038.8,Sprinkler,49.57,Female,47
1705,Eastern,Potatoes,2.93,2025-06-13,2025-10-05,538.6,310.9,307.9,Sprinkler,65.5,Female,79
1706,Rift Valley,Potatoes,14.21,2025-06-19,2025-11-19,5718.0,51.7,229.0,Flood,61.16,Male,70
1707,Rift Valley,Potatoes,17.23,2025-01-30,2025-04-27,4428.4,321.4,439.6,Rain-fed,24.05,Male,74
1708,Nyanza,Maize,15.67,2025-06-06,2025-11-27,5608.2,413.6,181.5,Sprinkler,87.96,Male,38
1709,Central,Potatoes,4.73,2025-06-02,2025-09-09,10240.6,328.4,441.3,Sprinkler,97.52,Female,20
1710,Rift Valley,Rice,3.39,2025-04-30,2025-10-08,2981.4,255.0,627.8,Sprinkler,43.11,Male,76
1711,Western,Potatoes,19.64,2025-04-01,2025-06-20,675.2,141.2,838.5,Sprinkler,109.05,Female,70
1712,Central,Beans,6.9,2025-03-22,2025-07-19,2339.0,105.3,113.7,Flood,51.65,Male,44
1713,Central,Maize,10.87,2025-05-09,2025-09-11,8789.7,416.5,597.3,Drip,100.31,Male,49
1714,Central,Rice,3.63,2025-02-03,2025-06-14,8955.8,298.3,1085.9,Sprinkler,103.07,Female,78
1715,Nyanza,Rice,18.78,2025-05-21,2025-11-03,5551.3,379.9,656.2,Flood,98.86,Female,70
1716,Central,Maize,9.87,2025-03-08,2025-05-29,8420.4,280.4,901.1,Sprinkler,43.32,Female,26
1717,Rift Valley,Rice,5.0,2025-01-27,2025-04-15,1347.1,438.7,596.8,Drip,104.19,Female,34
1718,Eastern,Rice,7.16,2025-05-16,2025-08-27,7271.2,487.2,1142.8,Flood,90.19,Female,48
1719,Eastern,Rice,2.59,2025-03-13,2025-05-12,7155.3,260.9,348.7,Drip,87.26,Female,21
1720,Rift Valley,Maize,12.52,2025-04-01,2025-09-22,5664.1,461.0,824.2,Rain-fed,95.61,Female,20
1721,Eastern,Maize,3.95,2025-04-09,2025-09-07,4649.3,482.0,417.2,Drip,98.84,Female,42
1722,Eastern,Maize,17.65,2025-01-15,2025-06-08,3360.7,121.9,299.1,Sprinkler,41.71,Male,71
1723,Central,Potatoes,7.27,2025-05-04,2025-10-09,3591.7,103.4,784.8,Rain-fed,25.22,Female,27
1724,Nyanza,Wheat,11.42,2025-02-13,2025-07-23,8241.3,400.4,491.5,Drip,88.97,Male,59
1725,Eastern,Wheat,16.99,2025-04-28,2025-09-09,2349.3,260.7,742.3,Flood,23.13,Female,77
1726,Nyanza,Potatoes,9.27,2025-03-02,2025-07-11,7799.0,164.1,377.0,Sprinkler,116.71,Male,68
1727,Western,Potatoes,9.03,2025-01-01,2025-04-20,4162.0,413.7,407.5,Sprinkler,69.37,Female,60
1728,Rift Valley,Rice,14.06,2025-05-18,2025-11-09,10224.6,342.3,862.6,Flood,117.82,Female,69
1729,Central,Maize,8.41,2025-03-21,2025-09-01,5610.7,236.4,495.1,Flood,30.2,Female,25
1730,Nyanza,Maize,14.98,2025-02-06,2025-06-28,8698.7,396.5,1163.0,Sprinkler,64.13,Female,58
1731,Rift Valley,Beans,19.61,2025-04-07,2025-07-31,5660.4,389.7,658.5,Flood,46.03,Female,31
1732,Western,Wheat,13.11,2025-01-16,2025-03-20,4728.3,426.0,166.7,Rain-fed,28.71,Female,58
1733,Central,Rice,10.62,2025-01-16,2025-05-20,6021.5,374.9,723.9,Sprinkler,64.85,Male,27
1734,Nyanza,Rice,16.11,2025-01-30,2025-04-08,3584.1,133.0,778.0,Rain-fed,96.61,Male,78
1735,Western,Beans,18.42,2025-01-08,2025-06-20,2822.7,389.4,119.1,Rain-fed,52.49,Female,27
1736,Eastern,Beans,9.93,2025-05-09,2025-10-17,8636.5,163.9,540.1,Flood,107.44,Male,46
1737,Nyanza,Rice,1.87,2025-02-11,2025-07-02,6762.4,191.6,427.4,Flood,41.83,Female,47
1738,Rift Valley,Potatoes,6.41,2025-05-19,2025-08-13,11103.2,226.8,529.7,Flood,90.19,Female,66
1739,Western,Potatoes,12.69,2025-03-06,2025-06-28,4504.0,159.7,980.1,Rain-fed,100.9,Female,24
1740,Western,Potatoes,4.83,2025-02-18,2025-06-16,9150.6,356.0,881.9,Drip,97.11,Female,49
1741,Nyanza,Maize,5.24,2025-02-24,2025-06-16,2618.2,166.9,472.6,Sprinkler,94.08,Female,36
1742,Western,Potatoes,15.63,2025-03-21,2025-05-30,2718.3,102.3,919.3,Flood,91.91,Male,65
1743,Nyanza,Maize,17.9,2025-05-01,2025-10-10,1358.0,265.5,189.1,Flood,105.85,Female,23
1744,Central,Maize,11.14,2025-04-26,2025-10-06,10760.8,440.0,942.9,Flood,65.8,Female,58
1745,Eastern,Potatoes,1.08,2025-04-24,2025-07-26,7071.6,236.4,1024.1,Flood,59.83,Male,36
1746,Nyanza,Maize,15.26,2025-01-08,2025-05-11,8907.7,195.5,998.7,Flood,61.47,Female,54
1747,Eastern,Rice,8.02,2025-06-05,2025-11-11,9011.8,370.6,824.9,Rain-fed,43.08,Female,64
1748,Rift Valley,Potatoes,8.26,2025-05-04,2025-10-08,11230.0,57.5,312.8,Drip,41.47,Male,62
1749,Central,Maize,17.74,2025-04-03,2025-08-25,11345.5,22.7,589.0,Sprinkler,111.17,Male,39
1750,Western,Wheat,6.14,2025-01-06,2025-06-28,3492.1,470.0,224.4,Rain-fed,43.72,Female,80
1751,Central,Maize,19.06,2025-05-30,2025-07-29,5185.7,449.4,596.5,Flood,39.67,Male,49
1752,Eastern,Wheat,1.89,2025-04-04,2025-09-16,1994.0,388.5,616.7,Sprinkler,115.43,Female,26
1753,Nyanza,Potatoes,4.63,2025-01-22,2025-06-29,11493.3,419.8,305.1,Sprinkler,71.95,Male,74
1754,Eastern,Maize,17.31,2025-01-03,2025-05-16,11662.8,46.8,1184.2,Drip,37.65,Female,77
1755,Western,Maize,12.27,2025-02-14,2025-07-21,5977.6,315.2,440.6,Rain-fed,78.93,Female,40
1756,Eastern,Beans,2.26,2025-06-26,2025-10-07,11259.1,225.8,517.3,Sprinkler,34.75,Female,43
1757,Central,Rice,3.66,2025-06-17,2025-09-23,8801.1,62.2,298.8,Flood,94.02,Female,70
1758,Rift Valley,Maize,9.05,2025-04-17,2025-09-13,11373.8,125.6,525.3,Sprinkler,104.76,Male,67
1759,Western,Wheat,1.73,2025-01-29,2025-07-22,11226.4,81.2,814.3,Drip,81.11,Male,71
1760,Western,Potatoes,18.58,2025-01-07,2025-04-21,8556.4,435.1,1161.0,Rain-fed,94.32,Female,20
1761,Eastern,Rice,1.81,2025-01-21,2025-05-10,599.8,267.9,412.7,Rain-fed,108.53,Male,49
1762,Central,Rice,9.44,2025-04-02,2025-06-11,5716.8,188.7,144.1,Sprinkler,87.3,Male,71
1763,Rift Valley,Rice,4.59,2025-04-02,2025-09-29,8491.4,157.6,389.0,Sprinkler,106.93,Male,59
1764,Eastern,Maize,6.89,2025-06-09,2025-08-22,2056.9,141.4,694.2,Flood,94.66,Female,24
1765,Nyanza,Potatoes,15.62,2025-06-02,2025-11-05,9249.7,80.1,187.5,Rain-fed,57.53,Female,65
1766,Western,Potatoes,16.95,2025-04-01,2025-07-09,5269.9,426.0,710.5,Sprinkler,84.0,Female,74
1767,Nyanza,Beans,13.17,2025-02-12,2025-08-02,6650.0,109.7,718.0,Rain-fed,61.78,Female,71
1768,Rift Valley,Maize,15.86,2025-02-17,2025-08-02,5602.9,264.2,824.8,Drip,114.33,Male,69
1769,Central,Beans,4.36,2025-02-15,2025-07-06,9592.3,403.1,315.8,Drip,81.74,Female,67
1770,Nyanza,Potatoes,9.21,2025-05-15,2025-10-25,8162.0,43.7,976.8,Drip,72.41,Female,69
1771,Central,Beans,2.29,2025-01-03,2025-06-09,5967.1,30.9,230.3,Rain-fed,85.38,Male,36
1772,Western,Maize,3.61,2025-03-19,2025-07-22,6520.5,253.7,561.9,Flood,61.52,Male,33
1773,Rift Valley,Potatoes,15.13,2025-04-19,2025-10-01,8908.8,297.9,544.3,Rain-fed,68.93,Male,69
1774,Western,Wheat,2.69,2025-01-26,2025-06-12,7456.9,362.9,493.4,Drip,87.74,Male,75
1775,Eastern,Wheat,14.75,2025-03-29,2025-09-13,7057.7,135.5,458.5,Rain-fed,77.21,Female,30
1776,Eastern,Beans,3.32,2025-01-23,2025-06-04,9267.3,246.0,855.8,Drip,84.0,Female,27
1777,Rift Valley,Rice,11.06,2025-01-05,2025-04-26,1581.7,44.9,1172.4,Flood,20.08,Female,23
1778,Rift Valley,Rice,13.08,2025-05-20,2025-10-04,11393.2,49.8,791.2,Rain-fed,74.51,Female,65
1779,Central,Potatoes,14.99,2025-05-07,2025-07-23,3903.8,387.2,466.8,Sprinkler,27.55,Female,53
1780,Eastern,Beans,16.8,2025-02-19,2025-08-13,5915.4,233.0,1076.3,Flood,53.14,Female,61
1781,Nyanza,Maize,8.56,2025-06-13,2025-11-20,11986.4,337.5,736.8,Sprinkler,81.72,Male,36
1782,Eastern,Maize,5.67,2025-04-01,2025-08-07,6327.1,381.6,837.7,Flood,91.35,Male,30
1783,Eastern,Rice,5.72,2025-01-13,2025-07-06,6533.0,303.4,718.2,Drip,23.46,Male,35
1784,Nyanza,Potatoes,4.33,2025-01-29,2025-06-24,6377.2,364.9,1179.3,Rain-fed,70.43,Female,57
1785,Western,Beans,11.25,2025-05-11,2025-07-24,10610.5,289.1,1156.0,Sprinkler,58.36,Male,22
1786,Western,Wheat,13.49,2025-04-19,2025-08-21,1964.2,122.6,888.3,Sprinkler,104.55,Female,58
1787,Rift Valley,Rice,8.3,2025-05-05,2025-10-24,8520.4,418.0,360.9,Rain-fed,72.58,Male,50
1788,Nyanza,Maize,5.08,2025-05-13,2025-07-28,8260.3,199.3,824.0,Drip,43.59,Female,36
1789,Central,Wheat,7.61,2025-06-14,2025-08-31,5544.7,481.8,803.2,Drip,26.09,Male,68
1790,Nyanza,Maize,2.15,2025-02-25,2025-05-26,1489.1,265.0,121.6,Rain-fed,24.12,Male,58
1791,Rift Valley,Rice,15.64,2025-01-30,2025-07-09,5932.6,65.4,929.8,Rain-fed,47.92,Female,56
1792,Central,Wheat,8.23,2025-02-11,2025-07-31,5545.8,113.2,1089.5,Rain-fed,91.3,Female,66
1793,Rift Valley,Wheat,9.04,2025-05-19,2025-10-26,7645.1,61.5,581.1,Flood,25.48,Male,74
1794,Central,Wheat,4.86,2025-04-13,2025-06-30,2346.6,26.9,722.3,Rain-fed,75.56,Female,74
1795,Central,Rice,9.67,2025-06-05,2025-11-20,11619.0,23.9,376.2,Sprinkler,98.5,Female,34
1796,Western,Wheat,16.43,2025-04-09,2025-06-08,11775.8,381.4,657.4,Rain-fed,42.38,Male,36
1797,Central,Maize,1.03,2025-02-20,2025-06-06,8103.0,164.9,803.9,Rain-fed,38.32,Male,64
1798,Central,Wheat,19.99,2025-02-27,2025-05-26,5366.4,214.5,435.9,Flood,91.09,Male,63
1799,Western,Rice,4.25,2025-01-02,2025-06-06,9496.5,177.1,1112.0,Sprinkler,79.0,Female,74
1800,Eastern,Maize,9.85,2025-02-09,2025-05-23,4947.7,71.1,121.9,Flood,102.03,Female,53
1801,Rift Valley,Beans,11.8,2025-01-03,2025-03-29,7960.4,145.4,868.1,Rain-fed,47.98,Female,40
1802,Eastern,Wheat,8.81,2025-06-30,2025-11-20,8155.0,277.9,975.1,Flood,84.19,Male,47
1803,Eastern,Beans,1.23,2025-04-30,2025-10-03,2117.7,26.1,522.7,Sprinkler,54.24,Male,38
1804,Nyanza,Maize,2.86,2025-03-12,2025-06-24,6966.2,68.0,237.7,Flood,50.15,Male,49
1805,Nyanza,Potatoes,10.95,2025-01-20,2025-04-03,2090.4,24.3,635.9,Flood,51.54,Female,64
1806,Central,Beans,11.62,2025-02-04,2025-05-03,6499.6,110.8,800.5,Drip,51.91,Female,42
1807,Rift Valley,Maize,19.64,2025-05-24,2025-08-23,5220.1,491.2,1058.7,Flood,23.78,Female,68
1808,Western,Maize,16.99,2025-05-29,2025-10-21,4013.6,162.0,915.3,Flood,75.0,Female,29
1809,Eastern,Rice,14.26,2025-03-07,2025-05-11,3627.4,369.0,437.7,Rain-fed,111.44,Female,30
1810,Rift Valley,Maize,10.07,2025-04-20,2025-08-03,3673.5,60.8,1007.4,Rain-fed,76.5,Female,25
1811,Western,Maize,7.19,2025-06-14,2025-08-24,11790.5,258.5,147.9,Drip,29.68,Female,51
1812,Nyanza,Wheat,4.94,2025-06-17,2025-12-08,3203.2,291.2,106.5,Sprinkler,87.34,Female,65
1813,Eastern,Rice,13.87,2025-02-07,2025-07-18,9917.0,63.9,654.6,Rain-fed,101.91,Male,46
1814,Central,Beans,17.65,2025-03-14,2025-07-23,10207.0,359.0,823.3,Rain-fed,79.21,Male,27
1815,Central,Potatoes,13.93,2025-04-04,2025-06-19,2163.2,360.0,1128.4,Rain-fed,73.33,Female,28
1816,Rift Valley,Beans,18.95,2025-03-06,2025-08-21,9375.6,71.7,234.3,Flood,47.1,Male,34
1817,Western,Potatoes,1.21,2025-02-02,2025-06-19,4224.7,465.8,511.9,Drip,91.79,Male,49
1818,Nyanza,Maize,18.31,2025-01-27,2025-07-12,7744.9,78.6,776.6,Drip,81.02,Female,37
1819,Rift Valley,Potatoes,17.13,2025-01-24,2025-05-13,2395.8,131.4,880.6,Drip,24.68,Female,80
1820,Rift Valley,Wheat,11.0,2025-02-16,2025-06-23,8395.2,481.4,878.2,Rain-fed,116.58,Female,58
1821,Western,Rice,12.64,2025-04-13,2025-06-19,1211.8,455.5,495.9,Sprinkler,81.01,Male,34
1822,Western,Maize,19.14,2025-06-04,2025-08-06,1846.9,332.2,1108.2,Rain-fed,31.13,Male,29
1823,Western,Maize,9.55,2025-01-24,2025-07-08,6445.8,230.2,711.5,Flood,80.83,Male,20
1824,Western,Beans,15.7,2025-06-30,2025-09-26,8671.1,45.6,186.7,Flood,50.65,Female,74
1825,Rift Valley,Potatoes,3.6,2025-05-22,2025-09-03,775.8,477.5,511.6,Rain-fed,26.53,Female,69
1826,Eastern,Wheat,4.64,2025-05-01,2025-08-14,2954.8,243.1,775.7,Sprinkler,108.42,Male,66
1827,Rift Valley,Potatoes,19.53,2025-06-18,2025-10-08,10369.4,439.8,797.7,Drip,73.53,Female,46
1828,Rift Valley,Maize,3.27,2025-04-16,2025-08-08,4165.3,360.0,773.1,Sprinkler,43.24,Female,37
1829,Nyanza,Potatoes,10.93,2025-01-25,2025-06-01,3292.7,106.6,866.4,Flood,68.37,Female,51
1830,Eastern,Rice,12.84,2025-05-14,2025-11-06,10325.8,198.3,1073.7,Sprinkler,81.62,Female,59
1831,Central,Rice,17.86,2025-02-01,2025-05-28,8177.5,378.6,952.5,Drip,91.06,Female,62
1832,Rift Valley,Potatoes,19.3,2025-06-04,2025-11-25,4676.6,34.6,253.0,Flood,22.97,Female,69
1833,Eastern,Wheat,16.35,2025-05-08,2025-10-05,2576.6,362.9,173.2,Sprinkler,81.0,Male,48
1834,Nyanza,Wheat,8.29,2025-02-21,2025-05-29,5319.9,196.7,953.8,Rain-fed,106.17,Female,43
1835,Rift Valley,Maize,4.18,2025-05-22,2025-08-17,9695.0,113.0,790.1,Rain-fed,22.71,Female,66
1836,Central,Potatoes,2.77,2025-05-28,2025-10-15,10555.8,36.5,380.1,Rain-fed,75.52,Female,47
1837,Western,Rice,16.23,2025-06-26,2025-09-08,7219.1,149.2,227.8,Rain-fed,32.94,Female,34
1838,Central,Beans,12.37,2025-03-11,2025-07-04,5462.2,427.2,755.0,Sprinkler,82.66,Male,58
1839,Nyanza,Wheat,18.15,2025-04-13,2025-08-23,6745.1,42.4,1198.0,Rain-fed,63.83,Male,41
1840,Central,Beans,10.99,2025-05-09,2025-09-03,11147.5,251.2,130.1,Sprinkler,112.44,Female,33
1841,Eastern,Beans,5.18,2025-02-23,2025-06-14,2746.2,344.2,630.5,Sprinkler,79.39,Male,56
1842,Eastern,Wheat,15.69,2025-05-29,2025-09-27,2461.0,93.9,438.1,Flood,64.78,Male,46
1843,Central,Rice,19.73,2025-06-16,2025-12-11,4351.6,381.4,510.1,Flood,96.98,Female,23
1844,Rift Valley,Rice,14.58,2025-01-29,2025-04-27,6205.3,198.5,234.8,Rain-fed,64.22,Female,51
1845,Western,Beans,10.27,2025-01-04,2025-05-17,3125.0,485.8,301.8,Drip,40.58,Female,57
1846,Central,Potatoes,10.22,2025-06-11,2025-08-19,2986.8,496.0,859.7,Sprinkler,92.06,Male,68
1847,Rift Valley,Maize,18.47,2025-01-29,2025-05-27,814.7,214.0,1056.3,Sprinkler,35.82,Female,28
