TransactionID,Date,StoreID,Region,ProductID,Category,UnitPrice,Quantity,Discount,Cost,Sales,Profit,CustomerID,Age,Gender,Membership,PaymentMethod,Promotion,Holiday,InventoryLevel,CustomerSatisfaction
4564,2025-04-14,S011,Central,P5620,Clothing,962.28,15,25,580.98,10825.65,4289.62,C71815,60,Male,None,Mobile Money,Weekend Deal,0,412,1.2
4565,2024-02-27,S018,South,P8974,Clothing,487.4,11,25,362.05,4021.05,1034.14,C56838,75,Male,None,Cash,Holiday Sale,1,181,1.4
4566,2024-12-20,S001,West,P1403,Furniture,699.15,13,15,541.56,7725.61,1741.37,C38717,29,Male,None,Card,Clearance,0,207,4.6
4567,2025-04-24,S020,East,P8274,electrnics,970.46,15,25,828.18,10917.68,1600.65,C94886,66,Male,Gold,Card,None,0,330,2.1
4568,2025-12-09,S016,West,P5284,Furniture,958.73,4,20,612.67,3067.94,1107.39,C26542,38,Male,None,Mobile Money,Weekend Deal,0,75,1.4
4569,2025-10-11,S012,South,P7274,Groceries,852.54,14,0,660.14,11935.56,2693.6,C55539,71,Male,Silver,Card,None,1,280,4.7
4570,2025-06-23,S015,East,P1110,Office Supplies,640.59,13,25,447.34,6245.75,1884.19,C19820,30,Male,Gold,Card,Holiday Sale,1,176,3.1
4571,2025-05-19,S011,North,P5120,Office Supplies,700.28,14,15,377.08,8333.33,3846.08,C43970,45,Male,Gold,Mobile Money,None,1,9,4.7
4572,2024-01-28,S009,South,P8042,Office Supplies,105.74,7,15,87.07,629.15,111.09,C87724,58,Female,None,Cash,Clearance,0,181,2.3
4573,2024-11-20,S002,South,P1782,Furniture,431.56,15,20,282.52,5178.72,1788.48,C48677,62,Male,Platinum,Cash,Weekend Deal,0,29,3.7
4574,2025-09-01,S011,Central,P8053,Groceries,601.17,15,5,315.57,8566.67,4069.8,C28494,69,Male,Gold,Card,Holiday Sale,0,489,2.0
4575,2025-06-09,S011,North,P2843,Groceries,950.61,3,15,580.69,2424.06,943.3,C76772,43,Male,None,Online,None,1,479,4.5
4576,2024-03-19,S011,Central,P8338,Electronics,345.71,14,5,227.16,4597.94,1576.71,C94087,45,Female,Silver,Cash,Loyalty Offer,1,443,2.8
4577,2024-01-27,S010,Central,P5433,Groceries,224.96,5,25,146.28,843.6,295.05,C91053,58,Male,Platinum,Mobile Money,Loyalty Offer,0,303,1.3
4578,2025-10-06,S013,Central,P9856,Electronics,206.6,4,5,153.31,785.08,202.5,C29518,27,Female,None,Card,Loyalty Offer,0,195,4.0
4579,2024-11-08,S010,East,P1947,Electronics,505.63,4,10,336.96,1820.27,607.21,C84002,59,Male,None,Cash,Clearance,1,121,1.5
4580,2025-05-06,S015,Central,P3323,Furniture,785.93,10,15,496.2,6680.4,2462.7,C92469,35,Female,Gold,Online,Loyalty Offer,1,58,4.3
4581,2024-11-09,S012,East,P5824,Office Supplies,438.94,12,5,250.61,5003.92,2146.96,C65880,61,Male,None,Mobile Money,None,0,441,4.1
4582,2025-02-17,S009,East,P5407,Furniture,557.9,12,5,419.55,6360.06,1577.19,C52083,72,Male,Gold,Cash,Holiday Sale,0,159,2.4
4583,2024-10-11,S015,West,P7443,Clothing,509.27,8,20,302.16,3259.33,1325.5,C52688,66,Female,None,Online,None,0,306,2.0
4584,2024-04-24,S007,East,P8462,Furniture,344.11,14,5,201.25,4576.66,1900.04,C98886,27,Male,Gold,Card,Weekend Deal,0,201,3.2
4585,2024-02-16,S018,Central,P1305,Furniture,380.02,5,25,323.35,1425.07,212.51,C50999,56,Female,Gold,Mobile Money,Weekend Deal,1,174,1.3
4586,2025-04-12,S017,Central,P3857,Electronics,971.57,12,25,711.98,8744.13,2336.31,C82826,18,Male,Silver,Mobile Money,None,1,0,1.6
4587,2024-01-08,S019,East,P9309,Electronics,675.69,2,20,351.05,1081.1,519.42,C44442,60,Female,Silver,Card,None,1,336,2.3
4588,2025-03-09,S004,Central,P2951,Office Supplies,186.0,9,25,126.55,1255.5,401.29,C92380,48,Male,Gold,Online,Clearance,0,206,2.7
4589,2025-02-20,S016,West,P7798,Office Supplies,976.39,15,20,831.64,11716.68,1737.0,C82499,19,Male,None,Mobile Money,Loyalty Offer,0,30,2.3
4590,2024-07-13,S011,Central,P8933,Furniture,474.81,7,20,312.85,2658.94,906.98,C45431,66,Female,Gold,Mobile Money,None,1,281,3.2
4591,2025-07-13,S010,North,P5434,Clothing,901.76,14,25,478.69,9468.48,4442.23,C59994,26,Female,Platinum,Cash,None,0,420,3.3
4592,2024-03-18,S015,Central,P6145,Groceries,71.03,11,15,63.3,664.13,72.28,C40095,55,Female,Platinum,Online,Clearance,0,395,4.4
4593,2025-10-25,S020,North,P1845,Groceries,936.53,3,10,692.27,2528.63,659.5,C93244,32,Male,Platinum,Mobile Money,None,1,98,1.6
4594,2024-10-22,S011,Central,P3441,Furniture,945.27,11,20,688.62,8318.38,2258.52,C86890,45,Male,Gold,Cash,Loyalty Offer,0,254,1.5
4595,2025-08-18,S014,South,P1460,Office Supplies,747.47,4,10,636.23,2690.89,400.46,C11942,44,Female,Silver,Mobile Money,Holiday Sale,1,122,3.2
4596,2025-05-18,S020,South,P8582,Clothing,214.6,9,15,170.64,1641.69,336.29,C61858,24,Male,Platinum,Online,Clearance,1,11,4.8
4597,2024-06-03,S002,Central,P2371,Electronics,208.88,6,15,107.69,1065.29,516.07,C74555,26,Male,Gold,Card,Weekend Deal,0,340,1.6
4598,2024-10-24,S013,North,P5767,Office Supplies,172.36,3,25,145.88,387.81,59.58,C51324,70,Male,None,Cash,Loyalty Offer,0,232,2.6
4599,2024-03-18,S012,South,P6780,Electronics,75.48,11,10,59.81,747.25,155.13,C50727,36,Male,Platinum,Cash,Clearance,0,195,1.8
4600,2024-05-15,S010,South,P9055,Electronics,258.63,11,15,173.63,2418.19,794.75,C73970,41,Male,Gold,Mobile Money,Weekend Deal,1,466,2.1
4601,2024-07-07,S007,North,P2502,Groceries,924.67,1,15,788.65,785.97,115.62,C80044,18,Female,Platinum,Mobile Money,Loyalty Offer,1,286,3.0
4602,2024-11-27,S018,West,P8494,Electronics,866.17,11,20,720.45,7622.3,1282.34,C94373,31,Male,None,Card,Loyalty Offer,1,18,3.1
4603,2025-07-12,S004,South,P6595,Furniture,351.24,12,15,272.41,3582.65,804.07,C73822,60,Female,Silver,Cash,Loyalty Offer,1,459,4.9
4604,2025-09-28,S001,West,P4224,Furniture,749.08,1,20,412.48,599.26,269.28,C31270,58,Male,Gold,Mobile Money,Loyalty Offer,0,238,4.5
4605,2024-06-06,S009,South,P9133,Electronics,778.55,4,5,555.73,2958.49,846.72,C21213,58,Female,None,Cash,None,1,137,2.7
4606,2024-07-25,S008,North,P5226,Furniture,331.3,10,0,216.57,3313.0,1147.3,C38581,37,Male,None,Mobile Money,Weekend Deal,1,55,4.3
4607,2024-12-14,S020,Central,P6809,Electronics,614.86,5,0,513.04,3074.3,509.1,C93525,24,Female,Silver,Mobile Money,Loyalty Offer,0,441,4.2
4608,2025-03-21,S009,East,P2790,Electronics,584.41,9,25,466.81,3944.77,793.8,C19564,18,Male,Gold,Cash,Holiday Sale,1,249,3.5
4609,2024-07-01,S007,West,P7722,Clothing,159.62,2,20,93.63,255.39,105.58,C58549,58,Female,Platinum,Cash,Loyalty Offer,0,8,4.9
4610,2025-08-29,S007,West,P6234,Office Supplies,690.09,4,15,554.47,2346.31,461.11,C91454,46,Female,None,Cash,Weekend Deal,0,228,2.5
4611,2025-06-10,S003,East,P3190,Electronics,97.73,15,10,60.0,1319.36,509.36,C53955,38,Male,Silver,Online,Clearance,1,349,3.8
4612,2025-05-17,S016,East,P9733,Groceries,391.79,9,0,303.78,3526.11,792.09,C50631,31,Male,Silver,Mobile Money,None,0,356,2.8
4613,2025-03-16,S011,West,P1876,Electronics,518.45,11,15,428.0,4847.51,845.71,C19841,50,Male,Platinum,Online,Loyalty Offer,1,494,4.4
4614,2024-12-09,S011,South,P7562,Clothing,911.13,1,25,674.27,683.35,177.65,C40465,23,Female,Platinum,Online,Holiday Sale,0,379,3.6
4615,2024-04-02,S011,West,P5934,Clothing,432.86,14,15,246.41,5151.03,2218.76,C11631,29,Male,Platinum,Online,Weekend Deal,0,72,4.4
4616,2025-02-04,S016,South,P3923,Clothing,955.44,4,0,574.26,3821.76,1524.72,C97943,58,Male,Silver,Cash,Weekend Deal,0,307,4.3
4617,2024-02-09,S014,North,P8913,Furniture,444.33,1,5,245.13,422.11,189.24,C96181,37,Female,Silver,Card,Clearance,1,33,2.5
4618,2024-02-19,S007,North,P3270,Electronics,355.06,4,25,270.29,1065.18,254.31,C97080,49,Female,Gold,Cash,Holiday Sale,1,258,2.9
4619,2025-11-21,S012,South,P2781,Groceries,826.32,1,10,680.26,743.69,131.45,C60611,35,Female,Gold,Card,Loyalty Offer,0,103,2.9
4620,2025-05-11,S005,North,P1084,Groceries,816.5,2,15,581.16,1388.05,400.08,C93897,39,Male,Platinum,Cash,Clearance,0,357,4.7
4621,2025-11-06,S013,South,P3240,Groceries,194.03,4,25,119.24,582.09,224.37,C30949,22,Male,Gold,Mobile Money,Holiday Sale,0,121,1.5
4622,2024-06-24,S017,Central,P6165,Office Supplies,323.52,5,20,202.59,1294.08,483.72,C68103,58,Female,Silver,Cash,Weekend Deal,1,104,4.9
4623,2025-03-28,S020,West,P6623,Furniture,116.96,10,10,92.62,1052.64,219.06,C86648,43,Female,Silver,Card,Loyalty Offer,1,385,3.7
4624,2024-11-19,S016,Central,P2051,Groceries,215.43,14,5,158.62,2865.22,755.57,C89975,23,Male,Gold,Online,Loyalty Offer,0,103,1.3
4625,2025-09-29,S013,North,P2343,Groceries,915.78,15,15,812.97,11676.19,1310.83,C15687,23,Male,Platinum,Card,Weekend Deal,1,104,2.8
4626,2025-04-15,S004,South,P4515,Electronics,311.83,13,10,198.64,3648.41,1324.32,C34675,41,Female,Gold,Card,Clearance,1,47,3.6
4627,2025-12-17,S014,Central,P5273,Electronics,177.33,10,25,95.11,1329.98,616.65,C20519,58,Male,Gold,Card,None,1,127,3.4
4628,2025-08-23,S018,East,P6317,Groceries,771.69,12,25,484.81,6945.21,2581.92,C59347,66,Female,Platinum,Cash,Loyalty Offer,0,96,3.5
4629,2024-10-04,S017,West,P2189,Groceries,901.43,3,20,804.05,2163.43,233.71,C28495,51,Male,Platinum,Online,Weekend Deal,1,186,4.2
4630,2024-04-22,S002,South,P7363,Office Supplies,815.58,15,5,433.58,11622.01,5443.5,C87586,40,Female,Gold,Online,Holiday Sale,1,341,3.7
4631,2025-10-31,S014,East,P4243,Electronics,177.39,9,25,122.91,1197.38,367.74,C38869,32,Male,Platinum,Online,Weekend Deal,0,60,3.3
4632,2025-11-12,S002,West,P9617,Furniture,412.21,15,10,211.35,5564.84,2711.61,C61823,48,Male,Platinum,Cash,None,0,359,3.9
4633,2024-03-16,S019,South,P8157,Clothing,569.23,4,25,355.02,1707.69,642.63,C59163,19,Male,Platinum,Online,None,1,306,1.9
4634,2025-01-30,S017,Central,P2855,Groceries,433.02,11,25,357.03,3572.41,626.92,C92288,53,Female,Platinum,Cash,Clearance,1,224,2.3
4635,2024-12-29,S009,Central,P8921,Furniture,878.4,9,5,780.36,7510.32,838.24,C11123,29,Female,Platinum,Card,Clearance,1,252,4.9
4636,2025-09-07,S015,North,P7788,Groceries,390.84,11,10,262.89,3869.32,1266.7,C65018,46,Male,Gold,Card,Clearance,0,128,4.4
4637,2024-09-30,S014,South,P3277,Groceries,476.2,5,5,400.95,2261.95,357.44,C26484,69,Male,Silver,Card,Weekend Deal,1,6,2.0
4638,2024-12-02,S016,North,P2819,Office Supplies,322.74,14,25,253.91,3388.77,722.72,C10133,67,Female,None,Online,None,1,467,3.4
4639,2024-02-09,S004,North,P4291,Electronics,38.12,3,0,22.45,114.36,47.01,C88360,52,Male,Gold,Online,None,1,449,2.7
4640,2024-08-04,S011,East,P1371,Electronics,376.35,1,20,288.46,301.08,70.31,C96217,60,Male,Silver,Online,Clearance,1,251,1.4
4641,2025-09-07,S018,West,P1833,Office Supplies,960.55,6,15,657.79,4898.8,1544.08,C30004,39,Female,Silver,Mobile Money,None,1,466,1.4
4642,2024-11-23,S007,North,P7924,Office Supplies,60.94,12,25,44.96,548.46,143.82,C80326,61,Female,None,Cash,Weekend Deal,1,9,3.7
4643,2024-01-24,S011,Central,P4229,Furniture,838.23,10,15,501.71,7124.95,2860.42,C95642,66,Female,Platinum,Mobile Money,Holiday Sale,0,34,1.7
4644,2024-10-07,S002,Central,P6997,Clothing,705.93,12,0,514.16,8471.16,2301.24,C93641,60,Female,Silver,Online,None,0,203,1.7
4645,2024-10-08,S019,West,P1291,Electronics,108.08,5,10,68.78,486.36,176.85,C55364,73,Male,Gold,Online,Weekend Deal,0,43,3.7
4646,2024-05-27,S020,East,P5859,Furniture,87.17,3,20,62.16,209.21,60.02,C33367,72,Male,Platinum,Mobile Money,Clearance,1,492,3.7
4647,2025-10-28,S012,Central,P5525,Clothing,743.93,12,20,460.39,7141.73,2721.98,C62649,26,Male,Platinum,Cash,Loyalty Offer,0,364,1.4
4648,2025-01-06,S015,Central,P8378,Furniture,322.38,13,5,175.25,3981.39,1817.06,C22480,43,Male,None,Cash,Loyalty Offer,1,105,2.4
4649,2025-07-27,S001,South,P1606,Groceries,815.97,1,10,474.09,734.37,307.69,C96649,26,Male,Platinum,Mobile Money,Weekend Deal,1,223,2.2
4650,2025-07-10,S009,South,P7426,Electronics,67.97,9,0,47.32,611.73,185.85,C12552,18,Female,Gold,Cash,Clearance,1,394,3.3
4651,2024-08-06,S016,West,P1500,Furniture,879.88,8,5,718.0,6687.09,1230.29,C34957,61,Female,Gold,Card,Weekend Deal,0,248,2.5
4652,2024-03-09,S019,East,P3732,Clothing,721.57,14,0,438.24,10101.98,3966.62,C79505,19,Female,Silver,Card,Holiday Sale,0,118,2.2
4653,2025-05-08,S015,North,P7382,Furniture,693.12,7,20,482.5,3881.47,1179.47,C52425,36,Male,None,Online,None,0,54,1.1
4654,2025-08-08,S005,South,P5113,Electronics,14.27,4,0,12.18,57.08,8.36,C39938,22,Male,Gold,Card,Loyalty Offer,0,405,3.9
4655,2024-08-22,S004,North,P5104,Office Supplies,326.1,4,15,215.22,1108.74,376.99,C85165,69,Female,Gold,Card,None,0,35,2.2
4656,2024-01-29,S011,North,P4141,Groceries,632.45,7,0,542.03,4427.15,632.94,C17390,18,Female,Gold,Cash,None,0,130,4.7
4657,2025-10-19,S015,North,P3668,Office Supplies,77.96,13,20,55.25,810.78,236.18,C61513,41,Male,Gold,Online,Weekend Deal,0,198,3.9
4658,2025-05-06,S003,West,P6128,Groceries,388.14,8,25,204.4,2328.84,1102.44,C16911,33,Female,Silver,Online,Weekend Deal,0,225,2.4
4659,2025-06-04,S007,South,P2389,Office Supplies,681.27,14,20,409.24,7630.22,3046.74,C88726,61,Male,None,Online,Clearance,1,262,3.2
4660,2024-08-07,S012,South,P8153,Office Supplies,483.09,4,25,354.07,1449.27,387.06,C68334,41,Female,Silver,Mobile Money,Clearance,0,404,2.0
4661,2025-04-16,S006,East,P8856,Electronics,995.22,14,20,840.45,11146.46,1733.42,C34462,30,Male,Silver,Cash,None,1,279,1.8
4662,2024-03-07,S003,South,P2750,Groceries,360.47,5,0,199.85,1802.35,803.1,C61552,63,Male,Platinum,Cash,None,0,204,4.7
4663,2025-10-22,S002,South,P5003,Office Supplies,777.63,6,0,579.57,4665.78,1188.36,C17310,42,Male,Silver,Online,Loyalty Offer,0,305,1.5
4664,2024-06-20,S013,Central,P4755,Electronics,750.78,10,10,385.36,6757.02,3288.78,C28297,67,Male,Gold,Card,Loyalty Offer,1,344,4.1
4665,2025-04-27,S015,West,P6311,Electronics,783.87,14,10,514.9,9876.76,3389.02,C10672,40,Male,Gold,Mobile Money,Weekend Deal,0,86,4.1
4666,2025-05-30,S019,South,P3572,Clothing,104.52,1,10,91.55,94.07,11.67,C94654,44,Male,Silver,Card,Holiday Sale,1,56,1.2
4667,2025-12-27,S013,East,P6431,Electronics,882.53,15,0,551.46,13237.95,4966.05,C37031,62,Female,Platinum,Mobile Money,Holiday Sale,1,159,3.4
4668,2025-06-02,S004,East,P2647,Clothing,117.74,4,5,63.12,447.41,207.56,C68933,27,Female,Gold,Card,None,1,62,3.2
4669,2024-12-16,S015,West,P2936,Groceries,705.75,8,5,601.55,5363.7,791.92,C99079,63,Male,None,Cash,Holiday Sale,1,424,3.6
4670,2024-09-06,S008,South,P4922,Groceries,461.59,9,5,295.27,3946.59,1422.04,C22099,40,Female,Platinum,Cash,Loyalty Offer,0,194,2.0
4671,2025-11-14,S012,North,P7548,Furniture,678.22,4,0,593.56,2712.88,338.64,C16467,47,Male,Gold,Online,Clearance,0,387,2.7
4672,2024-11-06,S016,West,P9438,Groceries,482.87,15,5,429.35,6880.9,762.66,C84339,67,Female,None,Mobile Money,Loyalty Offer,0,400,4.0
4673,2024-11-15,S006,North,P8600,Clothing,251.14,14,20,143.64,2812.77,1204.0,C96761,35,Female,Platinum,Mobile Money,None,0,45,3.9
4674,2025-01-28,S018,North,P3441,Groceries,245.07,13,5,172.97,3026.61,890.43,C91479,64,Male,Platinum,Cash,Clearance,0,163,1.8
4675,2024-04-28,S014,South,P6020,Clothing,304.74,10,20,226.86,2437.92,623.04,C44637,71,Male,Platinum,Cash,Clearance,1,443,2.9
4676,2025-05-17,S008,North,P8213,Groceries,981.97,4,25,732.51,2945.91,748.38,C56873,58,Male,None,Card,Loyalty Offer,1,48,2.3
4677,2024-08-12,S016,Central,P1154,Groceries,743.92,10,20,377.85,5951.36,2928.56,C27207,53,Female,Silver,Card,None,1,470,4.5
4678,2024-12-10,S003,Central,P9051,Electronics,755.28,15,0,385.29,11329.2,5549.85,C44423,36,Male,Platinum,Online,None,0,161,2.8
4679,2025-03-05,S007,East,P5029,Groceries,506.93,1,10,444.71,456.24,56.0,C96550,44,Male,Platinum,Mobile Money,Weekend Deal,1,116,3.0
4680,2024-12-07,S007,Central,P2545,Electronics,35.44,3,10,26.47,95.69,24.22,C38432,39,Female,Silver,Card,Clearance,1,413,1.9
4681,2024-02-18,S019,North,P2098,Groceries,215.75,7,15,123.21,1283.71,550.61,C87510,36,Female,Silver,Online,Weekend Deal,0,300,3.1
4682,2024-06-17,S020,North,P9738,Clothing,539.48,4,20,298.57,1726.34,770.91,C18855,57,Male,None,Online,Weekend Deal,1,343,4.9
4683,2024-04-27,S005,East,P3292,Furniture,779.19,3,20,477.94,1870.06,723.0,C56202,27,Male,Silver,Online,Loyalty Offer,0,156,1.3
4684,2025-11-01,S003,North,P4290,Furniture,244.14,11,5,214.44,2551.26,310.36,C81857,27,Female,Platinum,Card,Weekend Deal,1,126,3.5
4685,2025-03-05,S013,East,P5098,Clothing,469.2,4,5,306.57,1782.96,617.99,C17558,38,Male,Silver,Card,None,0,151,3.6
4686,2025-09-28,S006,West,P7204,Clothing,132.64,11,15,110.36,1240.18,208.32,C93393,47,Female,None,Cash,Clearance,1,426,3.3
4687,2025-11-17,S011,East,P2050,Electronics,636.51,4,15,437.04,2164.13,678.2,C31323,44,Female,Gold,Online,Holiday Sale,0,332,2.7
4688,2024-09-08,S020,South,P6038,Office Supplies,20.12,12,20,13.89,193.15,59.81,C11584,62,Female,Gold,Card,Clearance,1,491,3.6
4689,2025-08-14,S005,Central,P4097,Office Supplies,307.93,5,5,223.36,1462.67,401.71,C40549,71,Female,Gold,Mobile Money,Clearance,0,108,1.1
4690,2025-07-17,S006,East,P2581,Office Supplies,491.85,2,20,325.15,786.96,266.72,C25706,59,Female,Silver,Card,Loyalty Offer,1,178,2.9
4691,2025-06-22,S001,East,P3658,Clothing,527.84,14,15,371.64,6281.3,1858.78,C27240,41,Male,Platinum,Cash,Loyalty Offer,1,20,3.3
4692,2024-05-28,S011,East,P2348,Clothing,821.28,15,25,659.43,9239.4,1820.81,C78708,66,Male,Platinum,Card,Clearance,1,373,2.1
4693,2024-08-11,S003,East,P1618,Office Supplies,197.52,8,5,99.19,1501.15,747.31,C16352,50,Female,None,Online,Loyalty Offer,1,142,3.5
4694,2024-08-31,S002,North,P8751,Office Supplies,813.69,13,5,510.34,10049.07,3746.37,C68695,71,Female,None,Mobile Money,Weekend Deal,0,97,2.3
4695,2024-10-25,S016,,P9305,Clothing,523.21,7,25,306.57,2746.85,1137.36,C34844,72,Female,None,Card,Weekend Deal,1,377,1.4
4696,2025-04-08,S004,East,P5862,Groceries,450.13,4,20,344.66,1440.42,337.5,C33529,29,Male,Gold,Card,Weekend Deal,0,294,2.8
4697,2025-09-12,S004,West,P6989,Clothing,162.74,4,0,117.09,650.96,182.6,C88201,26,Female,Gold,Mobile Money,Holiday Sale,0,185,4.0
4698,2025-12-31,S002,South,P2195,Office Supplies,444.01,11,15,395.18,4151.49,456.56,C65697,20,Female,None,Online,None,0,275,1.6
4699,2024-08-21,S002,Central,P8598,Furniture,572.56,9,15,409.3,4380.08,1248.94,C42923,33,Male,Silver,Card,Clearance,1,112,4.1
4700,2024-11-28,S016,South,P2321,Clothing,122.26,2,0,99.63,244.52,45.26,C85516,34,Female,Gold,Mobile Money,Loyalty Offer,1,46,3.9
4701,2024-09-25,S014,West,P3552,Office Supplies,805.18,13,0,432.27,10467.34,4847.83,C78011,62,Female,Silver,Card,Holiday Sale,1,155,3.8
4702,2024-01-05,S002,South,P4932,Office Supplies,461.29,3,25,263.82,1037.9,444.31,C41144,69,Female,Silver,Mobile Money,Weekend Deal,0,467,4.9
4703,2025-08-26,S004,West,P7645,Electronics,184.91,4,20,150.03,591.71,111.62,C98422,36,Female,Silver,Card,Weekend Deal,0,323,1.2
4704,2024-10-10,S012,Central,P7301,Groceries,956.8,1,25,560.94,717.6,296.89,C34303,28,Male,Gold,Mobile Money,Clearance,0,0,2.1
4705,2025-01-22,S003,East,P5287,Clothing,982.22,10,20,721.55,7857.76,2085.36,C39169,62,Male,Platinum,Mobile Money,Weekend Deal,1,258,2.1
4706,2024-08-09,S012,East,P6510,Furniture,283.69,15,25,204.21,3191.51,894.15,C75398,65,Male,Platinum,Card,Holiday Sale,0,489,1.1
4707,2024-12-08,S011,South,P5607,Clothing,347.17,5,5,278.93,1649.06,324.14,C87461,27,Male,Silver,Mobile Money,Weekend Deal,0,253,3.3
4708,2024-02-29,S007,East,P6629,Electronics,240.49,14,20,170.39,2693.49,785.12,C13192,59,Male,Silver,Card,Loyalty Offer,1,369,2.8
4709,2024-04-29,S004,Central,P9705,Office Supplies,509.76,15,25,342.91,5734.8,1877.06,C31606,54,Female,Gold,Online,Weekend Deal,1,34,1.8
4710,2024-05-19,S007,Central,P9303,Electronics,250.74,4,20,144.65,802.37,339.49,C58278,24,Female,None,Online,Loyalty Offer,0,416,3.6
4711,2025-10-07,S020,Central,P1113,Electronics,243.01,6,10,209.11,1312.25,183.06,C67408,45,Female,Silver,Online,Clearance,0,474,4.3
4712,2024-09-08,S018,South,P9727,Groceries,568.11,12,15,398.6,5794.72,1729.0,C58021,45,Female,Platinum,Mobile Money,Clearance,0,186,1.3
4713,2024-01-08,S017,East,P1106,Furniture,161.19,15,5,80.67,2296.96,1147.41,C45858,28,Female,Gold,Card,Clearance,1,134,2.3
4714,2025-06-11,S004,South,P3310,Office Supplies,815.77,11,10,674.19,8076.12,1401.64,C77693,51,Male,Gold,Online,Clearance,0,100,3.6
4715,2025-04-01,S002,South,P7977,Electronics,229.5,1,5,134.0,218.02,90.72,C48830,40,Female,None,Online,Loyalty Offer,1,69,4.7
4716,2024-04-01,S019,Central,P9674,Office Supplies,342.33,12,15,230.8,3491.77,1137.61,C86139,51,Male,None,Cash,Clearance,1,429,2.4
4717,2024-02-20,S009,Central,P9590,Clothing,857.26,12,20,526.25,8229.7,3177.7,C78769,44,Female,Silver,Cash,Holiday Sale,0,238,2.2
4718,2024-01-03,S002,Central,P1559,Office Supplies,736.59,3,10,463.47,1988.79,737.42,C31913,34,Male,Platinum,Online,Holiday Sale,1,285,3.9
4719,2025-03-20,S002,Central,P9510,Furniture,437.18,13,25,231.76,4262.51,2002.85,C51245,53,Male,Platinum,Cash,None,0,131,4.4
4720,2024-06-28,S014,South,P4399,Clothing,340.14,4,5,198.28,1292.53,539.07,C83428,22,Female,Silver,Cash,None,1,204,1.2
4721,2024-12-22,S013,South,P7884,Office Supplies,536.91,1,5,322.09,510.06,204.08,C64906,67,Female,Silver,Mobile Money,Weekend Deal,1,385,3.3
4722,2025-12-17,S014,Central,P9993,Furniture,442.11,11,0,290.68,4863.21,1665.73,C15736,32,Female,Platinum,Cash,Loyalty Offer,0,485,4.7
4723,2024-03-23,S007,North,P2218,Clothing,417.72,4,25,366.17,1253.16,154.65,C75043,45,Female,Platinum,Online,Loyalty Offer,0,204,1.7
4724,2025-11-25,S004,West,P6138,Furniture,872.25,6,20,567.83,4186.8,1461.22,C30724,74,Female,Gold,Mobile Money,Weekend Deal,1,391,2.3
4725,2025-04-19,S006,East,P2838,Office Supplies,312.63,4,15,190.05,1062.94,416.77,C30296,21,Female,None,Online,Loyalty Offer,1,241,1.2
4726,2024-12-23,S005,East,P3110,Clothing,605.17,10,0,311.69,6051.7,2934.8,C53991,61,Female,None,Cash,Loyalty Offer,1,183,1.8
4727,2024-11-30,S019,East,P4816,Electronics,59.49,3,10,38.72,160.62,56.08,C75940,31,Male,Platinum,Cash,Loyalty Offer,0,51,4.8
4728,2025-01-16,S014,Central,P5070,Electronics,954.81,8,15,657.92,6492.71,2018.85,C54992,19,Female,Platinum,Card,Holiday Sale,1,83,4.2
4729,2025-10-20,S017,South,P6562,Furniture,141.19,14,20,101.14,1581.33,448.56,C84833,31,Female,Platinum,Online,Clearance,0,117,4.3
4730,2024-12-16,S013,West,P1190,Clothing,643.49,5,25,560.98,2413.09,309.41,C80321,29,Female,Gold,Mobile Money,Loyalty Offer,1,476,1.8
4731,2025-04-09,S003,North,P4568,Electronics,291.99,6,5,155.46,1664.34,778.22,C93614,74,Female,Silver,Mobile Money,Holiday Sale,0,184,1.9
4732,2025-06-01,S007,East,P2812,Furniture,929.92,10,15,524.79,7904.32,3443.61,C31907,49,Male,Gold,Online,Weekend Deal,1,433,2.5
4733,2025-03-11,S018,West,P1014,Furniture,717.13,2,20,419.87,1147.41,475.62,C70859,59,Male,Silver,Mobile Money,Clearance,1,227,2.0
4734,2024-10-24,S012,East,P9859,Furniture,737.98,14,20,507.3,8265.38,2583.62,C58205,48,Male,Silver,Cash,Weekend Deal,1,235,3.5
