TransactionID,Date,Region,Category,Quantity,UnitPrice,Discount,Sales,Gender,Age
1896,2025-06-17,South,Clothing,8,492.19,,3937.52,Female,53
1897,2025-11-02,North,Electronics,5,398.53,0.05,1893.0174999999997,Male,19
1898,2025-11-14,North,Office Supplies,1,429.3,0.1,386.37,Female,42
1899,2025-10-18,South,Furniture,3,53.13,0.1,143.45100000000002,Female,65
1900,2025-07-10,East,Electronics,2,143.59,0.0,287.18,Male,37
1901,2025-03-14,North,Electronics,5,231.18,0.05,1098.105,Female,29
1902,2025-01-08,West,Office Supplies,2,47.62,0.05,90.478,Female,19
1903,2025-12-26,South,Electronics,10,242.46,0.05,2303.37,Female,61
1904,2025-07-13,West,Clothing,1,23.39,0.15,19.8815,Male,18
1905,2025-10-23,East,Clothing,1,330.02,0.1,297.018,Male,69
1906,2025-05-17,South,Clothing,1,337.27,0.05,320.4065,Male,59
1907,2025-01-23,West,Furniture,10,418.52,0.15,3557.4199999999996,Male,36
1908,2025-07-06,West,Furniture,2,301.03,0.15,511.7509999999999,Female,60
1909,2025-07-10,East,electrnics,9,272.68,0.1,2208.708,Male,55
1910,2025-07-25,East,Furniture,6,236.4,0.1,1276.5600000000002,Female,61
1911,2025-10-05,North,Office Supplies,7,183.36,0.15,1090.992,Male,39
1912,2025-07-03,South,Electronics,8,228.13,,1825.04,Female,50
1913,2025-11-17,South,Furniture,3,301.4,,904.1999999999999,Male,70
1914,2025-12-21,North,Electronics,7,45.46,0.15,270.487,Male,54
1915,2025-01-03,South,Office Supplies,5,467.58,0.05,2221.005,Female,25
1916,2025-06-16,West,Furniture,6,276.48,0.15,1410.048,Female,65
1917,2025-07-28,South,Furniture,2,116.78,0.15,198.526,Male,68
1918,2025-09-16,East,Furniture,2,250.13,0.0,500.26,Female,37
1919,2025-04-18,North,Electronics,9,320.93,0.05,2743.9514999999997,Male,36
1920,2025-03-03,North,Office Supplies,4,96.93,0.0,387.72,Female,25
1921,2025-08-05,East,Office Supplies,6,332.48,0.0,1994.88,Female,41
1922,2025-04-17,West,Electronics,5,217.12,,1085.6,Female,20
1923,2025-09-13,West,Clothing,6,178.99,0.1,966.546,Male,45
1924,2025-12-19,West,Electronics,10,312.01,0.1,2808.09,Female,20
1925,2025-09-07,North,Electronics,2,240.06,,480.12,Male,64
1926,2025-11-20,South,Clothing,2,230.07,0.1,414.126,Male,38
1927,2025-06-08,South,Clothing,9,389.7,0.15,2981.2049999999995,Male,18
1928,2025-12-17,West,Electronics,3,298.75,0.0,896.25,Male,47
1929,2025-05-21,North,Office Supplies,10,197.15,,1971.5,Male,62
1930,2025-09-22,East,Furniture,8,91.09,0.15,619.412,Male,36
1931,2025-11-04,North,Furniture,6,216.23,0.05,1232.5109999999997,Female,49
1932,2025-05-08,West,electrnics,1,196.72,0.05,186.884,Female,29
1933,2025-04-25,West,Furniture,6,433.45,,2600.7,Female,69
1934,2025-12-25,South,Electronics,2,55.26,0.05,104.99399999999999,Female,49
1935,2025-07-07,East,Electronics,7,15.17,,106.19,Female,48
1936,2025-01-18,North,Electronics,5,220.96,0.15,939.0799999999999,Male,34
1937,2025-12-07,South,Furniture,6,239.94,,1439.6399999999999,Male,19
1938,2025-03-24,West,Office Supplies,2,287.36,0.05,545.984,Female,48
1939,2025-02-04,North,Furniture,3,293.15,0.0,879.4499999999999,Male,27
1940,2025-06-03,North,Office Supplies,3,374.59,0.15,955.2044999999999,Male,50
1941,2025-01-07,North,Office Supplies,2,264.66,0.1,476.38800000000003,Male,38
1942,2025-05-05,West,Clothing,8,401.61,0.05,3052.236,Female,31
1943,2025-02-20,North,Furniture,3,196.99,,590.97,Male,50
1944,2025-03-16,South,Furniture,2,241.46,0.0,482.92,Female,58
1945,2025-07-05,North,Clothing,4,414.85,0.15,1410.49,Male,38
1946,2025-07-22,West,Clothing,1,100.34,0.1,90.30600000000001,Male,65
1947,2025-03-07,West,Furniture,8,309.37,,2474.96,Male,56
1948,2025-09-24,West,Electronics,5,251.08,0.0,1255.4,Female,22
1949,2025-10-15,North,Office Supplies,2,353.71,0.05,672.049,Female,43
1950,2025-05-24,East,Office Supplies,8,326.83,0.1,2353.176,Female,48
1951,2025-09-19,South,Clothing,8,196.12,,1568.96,Female,23
1952,2025-12-21,North,Office Supplies,8,487.74,,3901.92,Female,35
1953,2025-05-28,East,Furniture,10,259.19,0.1,2332.71,Male,40
1954,2025-06-06,West,Office Supplies,4,413.74,,1654.96,Female,56
1955,2025-08-06,East,Furniture,4,385.32,0.05,1464.216,Female,63
1956,2025-10-05,South,Electronics,9,163.97,0.15,1254.3705,Female,58
1957,2025-05-07,South,Clothing,4,301.07,0.1,1083.852,Female,33
1958,2025-07-20,West,Office Supplies,8,359.94,,2879.52,Male,34
1959,2025-11-07,West,Electronics,2,130.01,0.15,221.01699999999997,Male,30
1960,2025-05-11,East,Clothing,8,230.11,,1840.88,Male,35
1961,2025-01-27,North,Clothing,7,315.92,0.15,1879.724,Female,42
1962,2025-06-10,East,Electronics,2,74.17,0.0,148.34,Male,22
1963,2025-05-23,South,Electronics,2,276.5,0.1,497.7,Female,31
1964,2025-01-21,East,Office Supplies,10,34.64,0.0,346.4,Female,45
1965,2025-05-04,East,Office Supplies,4,114.12,,456.48,Male,27
1966,2025-01-12,South,Clothing,9,294.14,0.05,2514.8969999999995,Male,52
1967,2025-11-12,East,Clothing,1,477.46,0.0,477.46,Male,24
1968,2025-05-07,South,Furniture,7,114.38,0.15,680.5609999999999,Male,35
1969,2025-02-24,West,Clothing,1,123.19,0.1,110.871,Female,31
1970,2025-04-29,West,Clothing,2,424.4,0.15,721.4799999999999,Male,65
1971,2025-07-16,East,Furniture,10,376.59,0.0,3765.8999999999996,Female,45
1972,2025-09-26,West,Clothing,6,164.43,0.15,838.593,Male,41
1973,2025-03-15,South,Clothing,2,302.47,0.15,514.1990000000001,Male,31
1974,2025-06-10,East,Furniture,6,205.53,0.05,1171.521,Female,56
1975,2025-08-29,South,Electronics,1,344.81,,344.81,Female,63
1976,2025-01-12,West,Electronics,7,287.97,0.1,1814.2110000000002,Female,45
1977,2025-08-17,East,Furniture,7,49.28,0.1,310.46400000000006,Female,41
1978,2025-05-14,South,Electronics,8,83.26,0.05,632.776,Female,41
1979,2025-01-25,North,Electronics,4,49.54,0.05,188.25199999999998,Female,23
1980,2025-09-26,South,Clothing,5,229.28,0.1,1031.7600000000002,Female,29
1981,2025-04-28,North,Furniture,7,159.24,,1114.68,Male,57
1982,2025-01-27,East,Clothing,10,329.04,0.05,3125.88,Female,28
1983,2025-05-01,North,Electronics,1,404.83,0.05,384.58849999999995,Male,35
1984,2025-04-02,East,Furniture,9,66.45,0.15,508.34250000000003,Male,52
1985,2025-04-06,South,Office Supplies,4,394.52,0.1,1420.272,Male,50
1986,2025-09-16,North,Clothing,1,199.93,0.05,189.9335,Male,26
1987,2025-05-04,East,Clothing,10,417.97,,4179.700000000001,Male,47
1988,2025-03-31,North,Electronics,2,358.15,0.05,680.4849999999999,Female,26
1989,2025-01-01,West,Clothing,5,233.08,0.15,990.59,Female,59
1990,2025-09-24,West,Office Supplies,6,394.26,,2365.56,Female,28
1991,2025-09-15,South,Electronics,8,67.49,0.0,539.92,Female,37
1992,2025-03-01,West,Office Supplies,10,452.56,0.15,3846.76,Female,19
1993,2025-06-11,South,Clothing,8,103.36,0.0,826.88,Male,46
1994,2025-10-30,West,Furniture,3,326.29,0.1,880.9830000000002,Male,19
1995,2025-04-27,West,Clothing,8,130.2,0.15,885.3599999999999,Female,31
1996,2025-08-26,South,Furniture,3,210.82,0.0,632.46,Male,36
1997,2025-07-11,West,Electronics,1,178.52,0.15,151.74200000000002,Female,40
1998,2025-09-20,North,Office Supplies,9,241.17,0.15,1844.9504999999997,Female,30
1999,2025-06-08,South,Office Supplies,9,87.14,0.0,784.26,Male,19
2000,2025-09-18,North,Clothing,4,317.18,0.1,1141.848,Female,39
2001,2025-11-10,East,Office Supplies,8,176.73,0.1,1272.456,Male,69
2002,2025-09-22,West,Clothing,10,66.03,0.15,561.255,Male,60
2003,2025-10-08,West,Office Supplies,10,255.44,0.05,2426.68,Female,64
2004,2025-11-22,North,Clothing,5,76.26,0.05,362.235,Female,43
2005,2025-04-23,South,Furniture,1,26.79,0.0,26.79,Female,54
2006,2025-04-10,West,Office Supplies,7,400.74,0.05,2664.9210000000003,Male,18
2007,2025-02-03,West,Electronics,3,430.13,0.1,1161.3509999999999,Male,47
2008,2025-03-26,East,Office Supplies,8,61.55,0.15,418.53999999999996,Female,34
2009,2025-10-23,East,Furniture,9,276.22,0.1,2237.3820000000005,Female,69
2010,2025-11-01,West,Clothing,4,116.97,0.0,467.88,Female,39
2011,2025-09-18,North,Office Supplies,5,251.94,0.15,1070.7450000000001,Female,24
2012,2025-03-17,South,Clothing,9,115.69,0.05,989.1495,Male,24
2013,2025-12-24,West,Clothing,9,255.39,0.15,1953.7334999999998,Female,37
2014,2025-02-11,North,Office Supplies,4,85.41,0.15,290.394,Male,45
2015,2025-07-27,North,Office Supplies,7,81.25,0.15,483.4375,Female,25
2016,2025-06-07,West,Furniture,4,245.83,0.15,835.822,Female,45
2017,2025-05-01,East,Furniture,5,125.4,0.05,595.65,Female,55
2018,2025-07-12,North,Furniture,2,54.83,0.0,109.66,Female,49
2019,2025-02-17,West,Furniture,3,495.96,0.0,1487.8799999999999,Male,26
2020,2025-05-30,North,Electronics,6,340.98,0.1,1841.2920000000001,Male,37
2021,2025-06-19,North,Electronics,2,24.28,,48.56,Male,70
2022,2025-04-09,North,Office Supplies,3,449.04,0.15,1145.0520000000001,Female,57
2023,2025-09-27,South,Electronics,2,416.74,0.1,750.1320000000001,Female,56
2024,2025-05-14,North,Clothing,3,323.51,,970.53,Male,62
2025,2025-05-26,South,Clothing,1,199.73,0.1,179.757,Female,40
2026,2025-09-18,West,Furniture,5,150.36,0.15,639.0300000000001,Female,60
2027,2025-06-17,South,Electronics,4,124.14,0.05,471.73199999999997,Male,21
2028,2025-10-28,South,Furniture,2,78.1,0.15,132.76999999999998,Male,36
2029,2025-06-20,West,Clothing,6,291.74,0.15,1487.874,Male,59
2030,2025-12-09,South,Clothing,9,366.04,0.1,2964.924,Male,41
2031,2025-03-22,North,Electronics,7,99.79,0.0,698.5300000000001,Female,42
2032,2025-04-06,East,Clothing,8,234.43,0.15,1594.124,Male,70
2033,2025-06-17,South,Electronics,7,330.91,,2316.3700000000003,Male,34
2034,2025-08-01,South,Electronics,2,246.01,0.1,442.818,Male,33
2035,2025-09-20,South,Furniture,10,250.2,0.1,2251.8,Female,20
2036,2025-01-05,East,Office Supplies,6,357.13,,2142.7799999999997,Male,24
2037,2025-09-05,East,Office Supplies,9,104.85,0.05,896.4675,Female,51
2038,2025-10-30,West,Electronics,10,463.66,0.05,4404.77,Female,64
2039,2025-10-30,North,Office Supplies,9,148.65,0.15,1137.1725000000001,Female,19
2040,2025-07-28,West,Clothing,10,315.39,0.0,3153.8999999999996,Female,56
2041,2025-10-20,South,Clothing,4,461.93,,1847.72,Female,37
2042,2025-11-30,East,Clothing,1,409.28,,409.28,Female,18
2043,2025-09-29,South,Clothing,4,25.07,0.15,85.238,Male,45
2044,2025-01-25,West,Electronics,2,402.18,0.1,723.924,Female,67
2045,2025-11-04,South,Office Supplies,1,250.83,,250.83,Male,33
2046,2025-07-19,South,Electronics,9,364.23,0.05,3114.1665,Female,23
2047,2025-06-18,North,Furniture,4,473.56,0.0,1894.24,Female,28
2048,2025-12-03,South,Clothing,5,337.55,0.15,1434.5874999999999,Male,64
2049,2025-03-25,East,Electronics,6,53.31,0.1,287.874,Male,27
2050,2025-03-04,East,Furniture,1,477.02,0.0,477.02,Male,66
2051,2025-08-20,West,Electronics,6,65.11,,390.65999999999997,Female,60
2052,2025-11-11,North,Office Supplies,5,393.82,0.1,1772.19,Male,42
2053,2025-04-07,North,Electronics,9,472.75,0.0,4254.75,Male,27
2054,2025-06-25,South,Clothing,3,263.43,,790.29,Female,19
2055,2025-06-24,North,Clothing,7,397.37,0.15,2364.3515,Male,28
2056,2025-04-08,North,Furniture,10,320.56,,3205.6,Female,53
2057,2025-08-23,South,electrnics,7,164.5,0.1,1036.3500000000001,Male,46
2058,2025-04-07,East,Office Supplies,1,287.61,0.0,287.61,Female,65
2059,2025-01-04,South,Electronics,6,431.69,0.0,2590.14,Male,55
2060,2025-03-11,East,Electronics,8,249.7,,1997.6,Male,68
2061,2025-11-23,West,Office Supplies,6,126.79,,760.74,Male,24
2062,2025-01-29,East,Clothing,5,334.09,0.05,1586.9274999999998,Male,35
2063,2025-06-24,East,Electronics,7,490.75,,3435.25,Female,37
2064,2025-06-03,East,Furniture,7,16.25,0.1,102.375,Male,26
2065,2025-09-26,East,Electronics,10,301.78,0.0,3017.7999999999997,Male,34
2066,2025-06-20,South,Electronics,6,444.76,0.05,2535.1319999999996,Male,21
2067,2025-05-22,North,Office Supplies,5,421.53,,2107.6499999999996,Female,24
2068,2025-07-26,North,Office Supplies,1,159.39,0.15,135.48149999999998,Female,65
2069,2025-01-27,North,Electronics,3,39.03,,117.09,Female,20
2070,2025-08-29,East,Furniture,6,205.96,0.0,1235.76,Male,23
2071,2025-06-21,North,Electronics,3,96.64,,289.92,Female,31
2072,2025-12-29,South,Clothing,3,88.84,,266.52,Male,61
2073,2025-09-25,West,Furniture,5,290.46,0.05,1379.685,Male,45
2074,2025-04-19,East,Office Supplies,10,335.11,0.05,3183.545,Male,43
2075,2025-10-30,East,Furniture,7,455.82,0.1,2871.6659999999997,Male,63
2076,2025-08-04,North,Electronics,5,325.93,0.15,1385.2025,Female,55
2077,2025-04-08,South,Electronics,5,347.19,,1735.95,Male,26
2078,2025-12-31,North,Electronics,1,119.27,0.05,113.30649999999999,Female,26
2079,2025-04-22,North,Furniture,5,479.9,,2399.5,Male,62
2080,2025-01-08,West,Furniture,7,57.94,0.05,385.301,Male,64
2081,2025-11-28,West,Clothing,2,435.06,0.1,783.1080000000001,Female,46
2082,2025-12-06,South,Clothing,4,429.59,0.05,1632.4419999999998,Female,30
2083,2025-12-07,West,Electronics,4,247.51,0.1,891.036,Female,18
2084,2025-08-10,West,Office Supplies,8,83.51,0.0,668.08,Male,44
2085,2025-02-26,South,Clothing,5,74.65,0.1,335.925,Male,48
2086,2025-09-29,East,Furniture,2,295.31,0.1,531.558,Female,30
2087,2025-12-19,East,Furniture,5,420.54,0.15,1787.295,Female,32
2088,2025-08-13,West,Clothing,3,13.49,0.05,38.4465,Male,53
2089,2025-09-18,East,Electronics,3,59.36,0.1,160.272,Female,60
2090,2025-09-22,North,Electronics,5,374.47,0.0,1872.3500000000001,Male,36
2091,2025-05-10,South,Clothing,4,380.08,,1520.32,Male,27
2092,2025-01-11,West,Office Supplies,6,385.4,,2312.3999999999996,Male,48
2093,2025-04-10,West,Office Supplies,3,58.69,0.1,158.463,Female,55
2094,2025-04-13,East,Electronics,7,336.57,,2355.99,Female,48
2095,2025-11-16,North,Office Supplies,4,445.68,0.1,1604.448,Female,48
2096,2025-05-04,West,Electronics,9,170.05,0.05,1453.9275,Male,24
2097,2025-10-17,South,Clothing,3,119.5,0.0,358.5,Female,52
2098,2025-02-07,West,Furniture,2,342.08,,684.16,Male,65
2099,2025-04-20,East,Electronics,4,188.58,0.0,754.32,Female,25
2100,2025-05-24,North,electrnics,10,445.45,0.05,4231.775,Male,57
2101,2025-03-02,South,Electronics,2,403.68,,807.36,Female,62
2102,2025-05-22,West,Furniture,9,87.68,0.0,789.1200000000001,Female,39
2103,2025-02-21,East,Electronics,2,254.33,0.05,483.227,Female,62
2104,2025-06-28,South,Electronics,6,377.9,,2267.3999999999996,Male,58
2105,2025-10-20,South,Furniture,1,335.31,0.05,318.54449999999997,Male,65
2106,2025-01-24,South,Furniture,3,101.95,0.05,290.5575,Female,47
2107,2025-02-01,North,Electronics,8,116.68,0.05,886.768,Male,41
2108,2025-11-18,South,Electronics,5,418.2,0.15,1777.35,Male,48
2109,2025-07-13,South,Clothing,1,89.83,0.0,89.83,Male,23
2110,2025-03-22,North,Clothing,4,41.24,0.15,140.216,Male,62
2111,2025-03-27,East,Clothing,5,358.28,,1791.3999999999999,Male,56
2112,2025-09-30,West,Furniture,10,111.72,0.15,949.62,Female,35
2113,2025-06-11,South,Clothing,5,305.11,0.0,1525.5500000000002,Female,42
2114,2025-10-02,North,Furniture,8,463.99,,3711.92,Male,32
2115,2025-12-25,West,Clothing,9,475.03,0.0,4275.2699999999995,Male,21
2116,2025-09-23,South,Furniture,3,271.82,0.05,774.687,Male,50
2117,2025-11-07,North,Office Supplies,9,442.79,0.05,3785.8545,Male,34
2118,2025-05-14,North,Clothing,6,276.71,0.05,1577.2469999999996,Female,31
2119,2025-03-13,South,Clothing,4,350.89,0.0,1403.56,Male,45
2120,2025-11-21,West,Furniture,9,44.68,0.1,361.908,Female,39
2121,2025-01-16,North,Electronics,1,383.91,0.0,383.91,Male,38
2122,2025-03-26,West,Electronics,10,45.13,0.05,428.735,Female,68
2123,2025-10-03,North,Furniture,6,33.34,,200.04000000000002,Female,38
2124,2025-07-14,East,Office Supplies,2,398.37,,796.74,Female,28
2125,2025-02-13,West,Office Supplies,9,407.32,,3665.88,Female,51
2126,2025-02-09,North,Office Supplies,3,91.98,0.1,248.346,Female,48
2127,2025-01-21,North,Electronics,9,220.17,0.0,1981.53,Male,60
2128,2025-05-14,North,Office Supplies,4,192.06,0.1,691.416,Female,51
2129,2025-03-18,South,Clothing,7,191.97,0.0,1343.79,Male,69
2130,2025-05-18,East,Electronics,9,117.78,0.1,954.018,Female,37
2131,2025-03-29,North,Clothing,10,190.79,0.0,1907.8999999999999,Male,44
2132,2025-04-17,West,Office Supplies,4,208.04,,832.16,Male,67
2133,2025-11-16,North,Office Supplies,9,96.46,0.0,868.14,Male,25
2134,2025-07-20,North,Office Supplies,5,418.27,0.0,2091.35,Female,59
2135,2025-04-01,South,Furniture,9,474.48,0.15,3629.7719999999995,Female,63
2136,2025-04-07,East,Furniture,9,325.63,0.15,2491.0695,Male,61
2137,2025-02-03,East,Furniture,3,349.84,,1049.52,Female,44
2138,2025-06-02,South,Office Supplies,3,15.25,0.15,38.887499999999996,Female,31
2139,2025-02-23,North,Clothing,5,480.58,0.1,2162.61,Male,70
2140,2025-07-19,South,Office Supplies,5,473.0,0.15,2010.25,Female,66
2141,2025-05-29,East,Office Supplies,1,97.36,0.05,92.49199999999999,Male,36
2142,2025-04-09,West,Office Supplies,1,335.99,0.15,285.5915,Female,68
2143,2025-05-24,North,Furniture,5,258.93,,1294.65,Male,41
2144,2025-05-04,South,Office Supplies,9,350.22,,3151.9800000000005,Female,64
2145,2025-03-10,East,Electronics,8,307.0,0.0,2456.0,Female,61
2146,2025-11-24,South,Furniture,1,496.6,0.1,446.94000000000005,Male,31
2147,2025-07-01,East,Electronics,4,415.12,0.1,1494.432,Female,64
2148,2025-04-24,North,Clothing,3,403.94,0.0,1211.82,Female,64
2149,2025-03-05,South,Electronics,9,28.92,0.05,247.26600000000002,Male,49
2150,2025-04-21,South,Electronics,3,205.47,0.1,554.769,Female,20
2151,2025-02-09,West,Office Supplies,2,459.47,,918.94,Female,24
2152,2025-08-25,North,Electronics,9,429.9,,3869.1,Male,31
2153,2025-01-14,West,Electronics,1,295.11,0.1,265.59900000000005,Male,56
2154,2025-09-26,East,Clothing,1,125.97,0.15,107.0745,Female,34
2155,2025-05-26,North,Furniture,10,64.25,0.15,546.125,Female,41
2156,2025-11-09,North,Office Supplies,6,71.29,0.0,427.74,Male,69
2157,2025-03-05,East,Electronics,9,321.45,,2893.0499999999997,Female,32
2158,2025-04-29,North,Furniture,7,267.29,0.1,1683.9270000000001,Female,30
2159,2025-03-29,South,Electronics,3,471.09,,1413.27,Male,46
2160,2025-05-21,North,Office Supplies,6,172.16,0.0,1032.96,Male,62
2161,2025-05-31,North,Office Supplies,3,262.24,0.15,668.712,Male,67
2162,2025-06-22,West,Clothing,4,248.73,0.15,845.6819999999999,Male,51
2163,2025-12-22,West,Electronics,2,62.67,0.05,119.073,Male,30
2164,2025-01-29,West,Clothing,9,443.04,0.1,3588.6240000000003,Male,70
2165,2025-01-14,North,Office Supplies,7,81.23,0.15,483.3185,Male,24
2166,2025-03-31,East,Electronics,4,130.74,0.1,470.66400000000004,Female,50
2167,2025-10-09,West,Clothing,3,220.94,0.0,662.8199999999999,Female,66
2168,2025-10-15,East,Office Supplies,3,312.48,,937.44,Male,25
2169,2025-05-04,West,Furniture,5,448.7,0.0,2243.5,Female,37
2170,2025-05-02,South,Clothing,8,432.1,,3456.8,Male,31
2171,2025-04-30,North,Electronics,6,309.18,0.0,1855.08,Female,46
2172,2025-12-20,East,Electronics,1,304.81,0.0,304.81,Female,36
2173,2025-10-21,,Furniture,3,467.81,0.15,1192.9155,Female,66
2174,2025-11-03,West,Office Supplies,10,313.77,0.15,2667.0449999999996,Female,23
2175,2025-09-25,West,Furniture,5,76.86,0.1,345.87,Male,39
2176,2025-10-17,East,Furniture,2,150.73,,301.46,Male,30
2177,2025-02-25,East,Furniture,3,420.4,0.05,1198.1399999999999,Female,43
2178,2025-10-16,West,Electronics,9,480.51,0.0,4324.59,Female,27
2179,2025-07-23,North,Clothing,2,231.3,0.15,393.21000000000004,Male,65
2180,2025-04-21,South,Office Supplies,5,283.02,0.05,1344.3449999999998,Female,59
2181,2025-05-05,North,Office Supplies,9,73.57,,662.1299999999999,Male,40
2182,2025-07-28,West,Office Supplies,2,490.89,,981.78,Male,53
2183,2025-03-17,South,Clothing,7,297.3,0.1,1872.99,Female,23
2184,2025-10-09,West,Electronics,7,288.59,0.1,1818.117,Male,18
2185,2025-10-15,South,Furniture,8,405.33,0.0,3242.64,Female,54
2186,2025-06-22,East,Clothing,2,129.71,0.05,246.449,Male,33
2187,2025-10-28,North,Electronics,5,425.63,0.1,1915.335,Male,48
2188,2025-04-25,West,Clothing,1,8.22,,8.22,Female,22
2189,2025-01-29,South,Electronics,2,417.69,0.15,710.073,Male,60
2190,2025-04-09,North,Electronics,10,170.75,0.0,1707.5,Female,51
2191,2025-01-29,East,Electronics,10,325.9,0.0,3259.0,Female,21
2192,2025-08-21,South,Clothing,7,387.96,,2715.72,Female,58
2193,2025-03-15,East,Office Supplies,1,366.34,0.05,348.02299999999997,Male,49
2194,2025-08-14,South,Electronics,8,301.42,0.15,2049.656,Female,26
2195,2025-07-26,South,Office Supplies,7,337.34,,2361.3799999999997,Male,53
2196,2025-02-17,West,Electronics,8,363.87,0.15,2474.316,Male,54
2197,2025-12-25,North,Clothing,10,38.06,0.1,342.54,Female,22
2198,2025-04-10,North,Furniture,4,105.32,0.05,400.21599999999995,Female,40
2199,2025-03-29,North,Clothing,4,175.65,0.15,597.21,Male,47
2200,2025-01-06,North,Electronics,4,425.53,0.05,1617.014,Male,18
2201,2025-07-14,South,Office Supplies,2,113.34,0.15,192.678,Male,47
2202,2025-09-11,West,Electronics,9,288.85,0.1,2339.685,Male,31
2203,2025-08-18,East,Office Supplies,2,446.24,,892.48,Female,55
2204,2025-01-26,North,Furniture,3,432.96,0.1,1168.992,Female,36
2205,2025-09-19,West,Office Supplies,1,486.67,0.0,486.67,Female,21
2206,2025-05-02,North,Clothing,8,106.42,0.1,766.224,Female,52
2207,2025-02-25,,electrnics,3,453.0,0.15,1155.1499999999999,Male,18
2208,2025-03-24,South,Electronics,2,439.7,,879.4,Male,34
