FarmerID,FarmID,Region,County,Crop,Variety,FarmSize,SoilType,Rainfall,Temperature,FertilizerUsed,PesticideUsed,IrrigationMethod,LaborHours,PlantingDate,HarvestDate,Production,MarketPrice,Revenue,FarmerAge,FarmerGender,FarmingExperience,TrainingReceived,YieldCategory
7371,F8371,Nyanza,Kisumu,Maize,Hybrid A,17.33,Sandy,1692.0,18.2,381.7,33.4,Drip,170.5,2024-10-04,2025-01-04,9192.6,23.3,214187.58,28,Female,1,Yes,High
7372,F8372,Coast,Meru,Wheat,Hybrid B,11.99,Clay,1646.6,20.8,39.7,13.0,Rain-fed,552.4,2024-08-23,2025-01-05,4908.3,68.39,335678.64,37,Male,13,No,Medium
7373,F8373,Nyanza,Kilifi,Wheat,Improved,13.47,Silt,542.0,18.0,496.4,38.2,Sprinkler,762.3,2024-07-13,2024-10-22,7918.2,96.08,760780.66,37,Male,10,No,Medium
7374,F8374,Eastern,Kisumu,Potatoes,Improved,7.85,Clay,451.2,27.0,607.6,36.3,Flood,452.3,2024-11-23,2025-04-18,4749.3,47.54,225781.72,49,Female,21,Yes,Medium
7375,F8375,Nyanza,Nyeri,Wheat,Hybrid A,16.81,Clay,397.1,19.1,613.2,1.8,Drip,833.4,2024-09-25,2025-03-21,5912.1,109.85,649444.19,56,Female,22,No,Low
7376,F8376,Central,Meru,Wheat,Hybrid B,16.34,Sandy,1455.2,30.7,369.9,17.8,Rain-fed,88.4,2024-03-12,2024-08-01,3305.3,52.6,173858.78,42,Male,15,No,High
7377,F8377,Eastern,Kilifi,Beans,Improved,7.87,Clay,336.7,28.4,759.0,15.3,Rain-fed,530.4,2024-11-28,2025-05-19,6022.1,112.32,676402.27,33,Male,36,Yes,Low
7378,F8378,Coast,Kisumu,Beans,Hybrid A,0.72,Silt,679.8,19.6,283.4,1.0,Sprinkler,432.9,2024-01-22,2024-04-22,1407.9,38.11,53655.07,42,Female,25,No,Low
7379,F8379,Nyanza,Nyeri,Rice,Hybrid A,10.12,Clay,1209.5,23.0,83.4,26.5,Rain-fed,278.0,2024-01-04,2024-07-02,5848.1,51.44,300826.26,27,Male,23,Yes,High
7380,F8380,Nyanza,Kilifi,Maize,Improved,12.96,Clay,1591.1,28.8,595.3,12.8,Drip,842.4,2024-10-17,2025-01-31,8385.1,39.69,332804.62,24,Female,39,No,High
7381,F8381,Coast,Kisumu,Maize,Improved,17.38,Loam,933.4,25.3,710.9,17.4,Sprinkler,846.5,2024-07-26,2024-12-03,11468.6,50.74,581916.76,43,Male,1,Yes,Low
7382,F8382,Coast,Machakos,Wheat,Hybrid B,16.76,Silt,665.3,21.6,356.0,10.4,Sprinkler,718.5,2024-03-27,2024-09-04,5887.1,109.4,644048.74,39,Female,40,Yes,Medium
7383,F8383,Western,Kisumu,Rice,Improved,3.39,Loam,1647.7,33.9,100.5,17.4,Sprinkler,938.3,2024-04-07,2024-08-09,3520.0,65.49,230524.8,53,Female,13,Yes,High
7384,F8384,Coast,Nyeri,Sorghum,Local,4.59,Silt,1034.0,16.6,642.4,7.8,Drip,908.8,2024-09-22,2025-03-19,2903.2,76.64,222501.25,45,Female,16,Yes,High
7385,F8385,Western,Meru,Potatoes,Local,5.15,Silt,830.9,21.3,70.1,15.8,Drip,415.8,2024-12-26,2025-03-12,2053.4,107.57,220884.24,31,Male,25,Yes,High
7386,F8386,Western,Nakuru,Potatoes,Hybrid A,10.21,Loam,1103.6,29.7,42.0,31.4,Rain-fed,473.9,2024-11-01,2025-04-04,4133.6,44.32,183201.15,53,Female,5,Yes,High
7387,F8387,Western,Machakos,Maize,Hybrid B,15.68,Sandy,321.4,30.4,307.2,8.6,Flood,279.7,2024-12-31,2025-03-12,3859.4,65.4,252404.76,55,Male,38,Yes,High
7388,F8388,Nyanza,Machakos,Sorghum,Hybrid A,9.04,Loam,1400.1,28.3,365.5,7.1,Sprinkler,670.2,2024-05-19,2024-10-19,6991.7,70.94,495991.2,61,Female,33,Yes,High
7389,F8389,Western,Kilifi,Beans,Hybrid B,14.72,Clay,463.1,29.2,510.8,0.7,Rain-fed,393.3,2024-06-03,2024-08-19,6340.0,51.97,329489.8,66,Female,11,Yes,High
7390,F8390,Coast,Nakuru,Potatoes,Local,14.8,Sandy,1657.4,31.4,326.3,32.1,Flood,382.2,2024-07-23,2024-10-23,8080.5,74.2,599573.1,27,Male,16,No,Medium
7391,F8391,Nyanza,Nyeri,Wheat,Hybrid B,8.05,Clay,747.6,28.3,604.8,32.8,Rain-fed,943.8,2024-10-27,2025-01-31,4408.5,52.54,231622.59,50,Female,14,No,Medium
7392,F8392,Nyanza,Kilifi,Sorghum,Hybrid B,15.81,Sandy,296.6,16.6,248.6,48.3,Drip,203.9,2024-06-12,2024-10-02,8713.5,104.09,906988.22,29,Female,23,Yes,Medium
7393,F8393,Nyanza,Kilifi,Rice,Improved,16.96,Silt,619.7,31.8,716.4,8.2,Flood,924.8,2024-10-26,2025-03-13,11722.7,86.22,1010731.19,23,Male,10,No,Medium
7394,F8394,Central,Machakos,Maize,Hybrid B,2.05,Silt,550.1,17.5,223.2,39.1,Drip,626.0,2024-06-15,2024-11-25,2112.8,74.9,158248.72,54,Male,22,No,Low
7395,F8395,Eastern,Machakos,Potatoes,Improved,6.95,Sandy,631.7,18.2,442.7,21.8,Rain-fed,761.8,2024-03-01,2024-07-26,5529.8,61.09,337815.48,38,Male,14,No,Low
7396,F8396,Eastern,Machakos,Wheat,Hybrid A,12.78,Loam,1126.3,25.3,698.7,21.0,Rain-fed,733.4,2024-03-21,2024-06-18,7010.1,92.8,650537.28,28,Female,39,Yes,Medium
7397,F8397,Central,Nakuru,Sorghum,Local,15.31,Clay,1502.4,17.4,314.6,8.0,Sprinkler,859.2,2024-10-05,2025-02-28,8315.5,108.89,905474.8,57,Male,24,No,High
7398,F8398,Nyanza,Nyeri,Potatoes,Hybrid A,5.31,Clay,592.2,25.4,715.6,22.0,Sprinkler,58.8,2024-04-20,2024-07-03,2735.1,38.24,104590.22,49,Male,26,No,Medium
7399,F8399,Rift Valley,Kilifi,Potatoes,Hybrid A,18.47,Clay,910.3,16.2,166.9,20.8,Sprinkler,629.4,2024-02-22,2024-05-26,7223.1,72.27,522013.44,21,Female,30,Yes,High
7400,F8400,Central,Machakos,Wheat,Hybrid B,14.85,Silt,763.3,16.7,612.0,30.4,Flood,435.2,2024-07-13,2024-11-30,8036.6,117.05,940684.03,40,Male,11,Yes,Low
7401,F8401,Eastern,Kilifi,Wheat,Hybrid A,9.09,Sandy,1378.2,17.1,493.2,28.4,Sprinkler,227.6,2024-01-09,2024-06-17,7423.0,67.18,498677.14,25,Male,6,No,Low
7402,F8402,Rift Valley,Nyeri,Maize,Local,19.93,Loam,1609.6,29.4,621.7,14.3,Rain-fed,693.3,2024-09-21,2025-01-23,11779.6,97.26,1145683.9,46,Female,9,No,Low
7403,F8403,Nyanza,Nyeri,Wheat,Hybrid B,19.42,Sandy,626.3,33.7,722.9,0.6,Sprinkler,887.8,2024-05-09,2024-10-07,12283.4,22.24,273182.82,62,Male,5,Yes,High
7404,F8404,Central,Machakos,Rice,Local,7.07,Loam,483.6,22.4,61.9,4.9,Flood,634.5,2024-11-25,2025-05-12,4407.2,41.25,181797.0,51,Female,33,Yes,Medium
7405,F8405,Coast,Machakos,Rice,Hybrid A,19.76,Sandy,1466.7,31.7,106.3,28.2,Flood,949.9,2024-03-22,2024-07-18,8796.6,65.4,575297.64,26,Female,28,No,High
7406,F8406,Western,Meru,Potatoes,Hybrid A,13.36,Sandy,713.8,23.5,114.1,28.9,Sprinkler,476.4,2024-09-20,2025-02-10,2635.1,67.64,178238.16,43,Female,8,No,Medium
7407,F8407,Nyanza,Nakuru,Sorghum,Local,12.41,Loam,1700.1,25.4,346.0,8.0,Flood,873.8,2024-12-06,2025-04-16,6436.9,27.68,178173.39,22,Male,4,Yes,Medium
7408,F8408,Nyanza,Machakos,Potatoes,Improved,2.67,Loam,786.6,22.0,477.8,4.1,Rain-fed,408.2,2024-02-18,2024-05-17,3088.7,108.9,336359.43,28,Female,11,Yes,High
7409,F8409,Eastern,Nakuru,Rice,Hybrid A,19.35,Loam,1794.1,27.5,671.1,34.4,Flood,156.6,2024-12-21,2025-04-10,12303.5,21.39,263171.86,63,Female,40,No,High
7410,F8410,Central,Nakuru,Maize,Improved,16.48,Sandy,1560.9,27.7,661.3,25.0,Flood,568.9,2024-05-16,2024-11-04,4588.0,38.53,176775.64,28,Male,16,Yes,High
7411,F8411,Western,Machakos,Potatoes,Hybrid A,2.72,Silt,491.0,17.5,565.2,10.6,Sprinkler,120.2,2024-09-03,2025-02-04,2055.3,106.69,219279.96,30,Female,23,Yes,Medium
7412,F8412,Western,Meru,Rice,Improved,4.23,Sandy,283.3,23.9,200.6,8.4,Sprinkler,903.3,2024-07-31,2024-11-02,1498.7,114.11,171016.66,74,Male,35,Yes,Low
7413,F8413,Nyanza,Nyeri,Sorghum,Hybrid B,9.28,Clay,1635.1,29.0,423.6,46.8,Rain-fed,161.3,2024-01-29,2024-04-17,6762.4,119.63,808985.91,71,Female,1,No,Low
7414,F8414,Nyanza,Kilifi,Beans,Hybrid A,2.86,Clay,1583.2,16.5,474.9,15.2,Drip,65.3,2024-08-01,2024-12-23,2723.5,111.51,303697.48,36,Male,7,Yes,Low
7415,F8415,Eastern,Meru,Wheat,Hybrid B,14.31,Sandy,1357.4,18.4,233.8,41.1,Flood,482.2,2024-12-15,2025-03-23,9412.3,43.81,412352.86,21,Female,34,Yes,High
7416,F8416,Western,Meru,Sorghum,Hybrid B,18.55,Sandy,1559.3,23.6,201.8,34.5,Sprinkler,233.1,2024-07-30,2024-11-29,10241.7,109.46,1121056.48,60,Female,17,Yes,Low
7417,F8417,Coast,Machakos,Rice,Hybrid B,5.1,Silt,203.9,30.8,263.3,9.2,Flood,562.5,2024-06-04,2024-12-01,2097.9,49.08,102964.93,50,Male,24,Yes,Medium
7418,F8418,Coast,Nakuru,Potatoes,Hybrid A,6.0,Silt,306.3,32.4,489.3,36.3,Rain-fed,252.5,2024-07-07,2024-12-10,3168.0,42.77,135495.36,66,Female,21,Yes,Medium
7419,F8419,Nyanza,Kilifi,Maize,Hybrid B,14.18,Loam,1576.2,32.0,532.8,5.5,Rain-fed,585.1,2024-11-18,2025-04-06,4264.0,61.56,262491.84,39,Female,13,No,Low
7420,F8420,Rift Valley,Kisumu,Potatoes,Improved,9.91,Loam,762.5,31.7,100.9,42.8,Sprinkler,300.8,2024-09-11,2024-12-15,4834.6,32.54,157317.88,57,Female,40,No,Low
7421,F8421,Rift Valley,Nyeri,Beans,Improved,15.75,Silt,711.7,24.8,507.1,41.0,Sprinkler,116.6,2024-07-12,2024-10-14,7720.0,64.93,501259.6,58,Male,13,Yes,Low
7422,F8422,Coast,Machakos,Beans,Hybrid A,7.58,Sandy,1771.3,31.4,414.7,27.3,Flood,298.4,2024-11-25,2025-05-04,5504.7,103.29,568580.46,67,Male,19,Yes,Low
7423,F8423,Nyanza,Kisumu,Wheat,Improved,4.81,Loam,1188.2,30.4,530.8,5.2,Drip,780.3,2024-02-04,2024-05-17,3876.8,25.09,97268.91,29,Male,7,Yes,Medium
7424,F8424,Coast,Nyeri,Maize,Hybrid B,4.06,Loam,622.4,26.9,491.2,39.5,Sprinkler,824.8,2024-12-16,2025-02-25,3323.4,25.39,84381.13,31,Male,10,Yes,Low
7425,F8425,Coast,Kilifi,Sorghum,Local,12.23,Sandy,203.1,23.1,664.3,45.2,Sprinkler,111.7,2024-03-23,2024-07-28,3161.8,70.45,222748.81,57,Male,22,Yes,High
7426,F8426,Eastern,Kisumu,Beans,Improved,3.54,Silt,1387.2,33.4,24.6,47.2,Flood,397.7,2024-04-06,2024-06-28,2382.9,85.5,203737.95,49,Male,17,No,Low
7427,F8427,Nyanza,Nakuru,Maize,Hybrid B,3.76,Clay,1473.3,30.1,239.3,7.6,Sprinkler,751.3,2024-10-02,2025-03-11,3446.5,95.82,330243.63,31,Male,9,No,Medium
7428,F8428,Eastern,Machakos,Sorghum,Improved,2.96,Sandy,771.5,33.3,280.7,48.1,Drip,933.0,2024-12-26,2025-06-13,2022.4,34.57,69914.37,66,Female,17,Yes,High
7429,F8429,Western,Meru,Rice,Improved,14.72,Sandy,545.5,26.6,375.1,16.7,Rain-fed,681.7,2024-08-07,2024-12-28,4212.9,53.35,224758.21,53,Male,39,No,Medium
7430,F8430,Coast,Nyeri,Rice,Improved,10.1,Clay,1365.5,26.2,44.5,23.3,Sprinkler,548.1,2024-08-19,2024-12-11,2100.6,74.4,156284.64,70,Female,36,No,Low
7431,F8431,Nyanza,Kilifi,Rice,Local,19.71,Sandy,1077.5,21.0,61.5,23.6,Drip,890.3,2024-03-28,2024-09-14,3245.8,115.27,374143.37,69,Male,40,No,High
7432,F8432,Coast,Meru,Potatoes,Hybrid B,17.11,Sandy,1081.8,30.6,521.2,49.5,Rain-fed,262.0,2024-05-11,2024-09-29,3393.3,102.12,346523.8,48,Female,13,No,Low
7433,F8433,Coast,Machakos,Sorghum,Local,1.04,Sandy,305.1,29.4,634.3,21.6,Sprinkler,827.1,2024-09-13,2024-12-10,1972.0,23.46,46263.12,25,Male,16,Yes,Medium
7434,F8434,Nyanza,Kisumu,Sorghum,Local,17.49,Silt,208.3,24.2,242.4,22.1,Flood,228.1,2024-12-07,2025-03-11,7213.7,37.63,271451.53,29,Female,19,No,High
7435,F8435,Central,Kilifi,Sorghum,Hybrid B,5.69,Loam,1752.7,19.3,780.2,35.2,Drip,711.5,2024-09-16,2024-12-31,4078.7,99.42,405504.35,22,Female,19,Yes,Medium
7436,F8436,Rift Valley,Kilifi,Rice,Improved,2.95,Sandy,1725.7,23.1,579.5,1.3,Rain-fed,776.1,2024-03-08,2024-07-19,4034.9,36.57,147556.29,23,Female,21,Yes,Medium
7437,F8437,Rift Valley,Kilifi,Sorghum,Hybrid A,7.39,Sandy,1188.1,20.5,388.3,46.7,Rain-fed,235.3,2024-08-02,2024-11-22,4746.7,42.2,200310.74,49,Male,16,Yes,High
7438,F8438,Coast,Meru,Maize,Hybrid A,10.57,Loam,210.3,27.1,198.0,38.0,Rain-fed,310.9,2024-10-08,2025-03-28,5102.1,36.04,183879.68,40,Male,26,No,Low
7439,F8439,Central,Nyeri,Rice,Hybrid A,9.91,Clay,1086.1,30.1,686.8,9.2,Drip,532.2,2024-11-26,2025-02-20,6644.9,102.55,681434.49,61,Male,4,No,High
7440,F8440,Rift Valley,Nyeri,Wheat,Improved,19.22,Silt,796.9,26.7,612.3,9.5,Sprinkler,154.0,2024-10-21,2025-04-07,7852.7,92.98,730144.05,69,Male,10,No,Low
7441,F8441,Nyanza,Kilifi,Rice,Improved,17.15,Silt,1623.0,28.6,341.2,5.7,Flood,562.8,2024-08-05,2024-11-04,11114.0,93.33,1037269.62,51,Male,31,No,Low
7442,F8442,Western,Nyeri,Sorghum,Local,4.03,Sandy,820.8,17.6,96.2,34.7,Rain-fed,179.8,2024-10-24,2025-01-28,2974.5,40.96,121835.52,47,Male,32,No,Medium
7443,F8443,Nyanza,Meru,Potatoes,Local,14.72,Clay,1549.9,17.4,231.5,46.3,Rain-fed,573.8,2024-09-21,2024-12-17,7036.2,93.13,655281.31,21,Male,32,No,High
7444,F8444,Central,Kilifi,Wheat,Hybrid A,13.66,Loam,372.6,16.1,310.4,10.9,Flood,533.3,2024-09-16,2025-01-04,4411.5,112.49,496249.63,30,Female,36,Yes,Low
7445,F8445,Nyanza,Nyeri,Potatoes,Hybrid A,0.83,Loam,963.9,18.6,735.1,12.3,Rain-fed,359.0,2024-05-18,2024-10-10,2738.5,49.64,135939.14,51,Female,11,Yes,High
7446,F8446,Eastern,Machakos,Rice,Local,5.27,Sandy,1639.8,30.7,249.3,36.2,Rain-fed,814.0,2024-09-11,2025-01-27,3770.5,99.56,375390.98,35,Female,1,No,Low
7447,F8447,Western,Kilifi,Sorghum,Hybrid B,17.54,Loam,1083.4,26.4,404.8,5.5,Sprinkler,689.1,2024-12-27,2025-04-16,3180.9,66.32,210957.29,39,Female,31,Yes,Medium
7448,F8448,Eastern,Nakuru,Potatoes,Hybrid B,5.68,Loam,497.8,17.4,169.1,13.1,Drip,475.9,2024-12-18,2025-05-23,1250.3,115.01,143797.0,64,Female,1,Yes,High
7449,F8449,Coast,Kilifi,Beans,Local,0.92,Loam,1222.5,22.9,359.1,40.2,Flood,126.3,2024-12-31,2025-04-07,1994.9,76.01,151632.35,65,Male,37,Yes,Low
7450,F8450,Nyanza,Machakos,Sorghum,Hybrid B,1.81,Clay,437.1,19.1,59.1,33.1,Rain-fed,878.4,2024-12-27,2025-04-09,1143.8,73.34,83886.29,26,Male,39,Yes,Medium
7451,F8451,Central,Meru,Sorghum,Improved,7.1,Sandy,1594.9,24.2,190.6,13.8,Drip,544.4,2024-12-18,2025-05-06,3104.1,104.47,324285.33,65,Female,34,No,Low
7452,F8452,Western,Kisumu,Wheat,Improved,14.39,Silt,1287.0,24.9,423.0,25.0,Sprinkler,283.9,2024-10-05,2025-03-16,4637.1,114.17,529417.71,70,Male,11,No,High
7453,F8453,Western,Machakos,Maize,Local,4.17,Silt,1432.0,15.6,198.5,19.5,Flood,102.6,2024-03-15,2024-07-28,3115.3,50.82,158319.55,75,Male,1,Yes,Low
7454,F8454,Western,Nyeri,Wheat,Hybrid B,1.21,Clay,1058.1,27.1,582.5,40.9,Sprinkler,935.0,2024-04-04,2024-06-25,2603.0,53.04,138063.12,71,Male,35,Yes,High
7455,F8455,Rift Valley,Kilifi,Sorghum,Hybrid B,9.79,Silt,826.5,21.9,588.9,11.4,Drip,795.5,2024-01-25,2024-04-27,3201.5,76.98,246451.47,74,Male,5,Yes,Low
7456,F8456,Rift Valley,Nakuru,Rice,Hybrid A,5.34,Silt,1159.2,23.9,480.3,15.8,Sprinkler,336.2,2024-09-16,2024-12-22,2721.5,43.51,118412.46,53,Male,40,No,Low
7457,F8457,Central,Meru,Rice,Hybrid B,16.99,Clay,1564.1,19.1,120.7,46.2,Flood,282.1,2024-11-16,2025-02-16,7045.5,116.87,823407.59,74,Female,24,No,High
7458,F8458,Eastern,Nakuru,Maize,Hybrid A,5.39,Loam,901.3,28.7,560.9,20.6,Rain-fed,316.0,2024-04-22,2024-08-19,4643.6,43.98,204225.53,24,Female,17,No,Low
7459,F8459,Central,Kisumu,Maize,Hybrid B,18.18,Loam,542.4,28.2,508.7,42.2,Drip,494.5,2024-08-23,2025-01-16,10627.5,56.98,605554.95,29,Female,36,No,High
7460,F8460,Eastern,Kisumu,Wheat,Local,1.65,Sandy,862.9,20.0,345.7,39.8,Rain-fed,888.7,2024-12-03,2025-04-21,2186.6,75.99,166159.73,42,Female,9,No,Medium
7461,F8461,Coast,Machakos,Wheat,Hybrid B,18.05,Clay,1646.9,28.7,538.2,11.4,Sprinkler,649.9,2024-02-19,2024-07-15,4201.9,63.19,265518.06,53,Male,20,Yes,High
7462,F8462,Eastern,Nakuru,Beans,Hybrid A,5.78,Loam,658.2,27.8,681.1,27.7,Flood,438.7,2024-09-16,2025-01-01,4597.0,118.38,544192.86,30,Female,11,No,Low
7463,F8463,Coast,Kilifi,Beans,Hybrid A,4.7,Silt,1535.9,34.0,547.7,5.7,Rain-fed,734.2,2024-07-13,2024-12-21,4181.1,35.9,150101.49,59,Male,7,No,High
7464,F8464,Rift Valley,Kilifi,Sorghum,Local,11.6,Loam,694.9,27.1,512.7,49.7,Rain-fed,731.2,2024-06-25,2024-10-18,6570.2,33.02,216948.0,61,Female,6,No,Low
7465,F8465,Western,Meru,Wheat,Hybrid B,4.55,Loam,392.9,23.9,255.6,9.0,Sprinkler,719.5,2024-10-24,2025-01-22,2196.8,42.66,93715.49,39,Female,6,No,Medium
7466,F8466,Western,Meru,Wheat,Improved,3.59,Clay,1496.4,16.4,415.4,25.4,Sprinkler,342.0,2024-08-01,2025-01-12,3671.6,66.07,242582.61,66,Female,2,No,High
7467,F8467,Western,Nakuru,Maize,Hybrid A,6.96,Sandy,341.4,32.2,88.2,27.9,Rain-fed,427.1,2024-12-30,2025-06-02,1724.4,98.75,170284.5,57,Female,18,No,Medium
7468,F8468,Central,Meru,Beans,Improved,6.7,Sandy,1068.7,31.2,568.3,45.3,Drip,836.0,2024-01-12,2024-06-27,3821.4,59.67,228022.94,32,Male,14,Yes,Medium
7469,F8469,Central,Kilifi,Wheat,Hybrid A,3.59,Sandy,1266.7,30.7,227.2,20.7,Rain-fed,420.5,2024-09-21,2024-11-30,2876.2,96.0,276115.2,72,Female,8,Yes,Low
7470,F8470,Eastern,Meru,Wheat,Local,11.44,Clay,545.3,16.9,219.0,41.3,Sprinkler,567.3,2024-02-15,2024-06-14,2038.5,68.57,139779.94,27,Female,14,Yes,Low
7471,F8471,Nyanza,Nyeri,Rice,Hybrid A,16.69,Sandy,766.6,22.5,118.5,28.9,Drip,181.2,2024-03-08,2024-08-04,4355.4,106.13,462238.6,45,Male,18,Yes,Low
7472,F8472,Nyanza,Kilifi,Potatoes,Hybrid A,13.08,Silt,380.3,34.4,723.6,48.7,Rain-fed,420.6,2024-07-27,2024-11-02,2839.4,73.88,209774.87,20,Female,5,Yes,Medium
7473,F8473,Eastern,Nakuru,Maize,Hybrid A,7.08,Clay,717.4,16.8,51.7,19.4,Flood,625.4,2024-03-23,2024-09-08,4291.9,81.7,350648.23,50,Male,2,Yes,High
7474,F8474,Rift Valley,Nakuru,Beans,Hybrid B,11.07,Silt,741.7,32.1,727.1,42.1,Rain-fed,695.7,2024-09-01,2025-02-14,5105.7,27.63,141070.49,74,Female,22,No,Medium
7475,F8475,Eastern,Kilifi,Maize,Hybrid A,10.26,Silt,1686.7,26.2,27.9,24.1,Sprinkler,661.0,2024-10-03,2024-12-12,3134.2,25.56,80110.15,25,Male,25,Yes,Medium
7476,F8476,Rift Valley,Nyeri,Rice,Hybrid A,9.85,Sandy,859.7,33.5,204.6,21.9,Sprinkler,915.4,2024-12-03,2025-03-13,4744.2,46.62,221174.6,66,Female,19,Yes,High
7477,F8477,Rift Valley,Machakos,Maize,Hybrid A,17.79,Sandy,1522.7,27.9,476.7,44.6,Rain-fed,920.8,2024-07-30,2024-10-23,12597.4,44.73,563481.7,32,Male,34,No,Low
7478,F8478,Western,Meru,Beans,Improved,18.9,Silt,870.3,21.6,334.6,24.1,Sprinkler,496.6,2024-09-18,2024-12-13,9677.1,94.08,910421.57,29,Female,38,Yes,High
7479,F8479,Coast,Kisumu,Wheat,Hybrid A,19.54,Clay,1167.3,28.8,491.2,18.7,Sprinkler,208.0,2024-01-02,2024-03-30,11347.7,101.18,1148160.29,42,Male,35,Yes,Low
7480,F8480,Western,Meru,Wheat,Local,1.41,Silt,229.6,19.9,523.8,6.2,Drip,690.8,2024-01-05,2024-04-19,1679.3,99.76,167526.97,69,Female,15,Yes,Medium
7481,F8481,Nyanza,Machakos,Rice,Hybrid B,1.05,Clay,786.3,24.6,726.5,0.5,Sprinkler,238.5,2024-02-04,2024-05-18,2551.4,80.57,205566.3,58,Female,13,Yes,High
7482,F8482,Nyanza,Kisumu,Potatoes,Improved,1.35,Clay,495.5,27.8,283.5,1.8,Flood,840.9,2024-09-20,2025-02-08,1237.6,106.74,132101.42,65,Female,9,No,Medium
7483,F8483,Rift Valley,Nyeri,Beans,Hybrid B,15.73,Clay,1011.2,24.7,567.1,6.9,Flood,965.6,2024-04-09,2024-07-06,8021.4,49.09,393770.53,70,Female,24,Yes,Low
7484,F8484,Nyanza,Kisumu,Sorghum,Hybrid A,5.05,Silt,649.6,28.6,89.5,8.8,Flood,69.3,2024-09-15,2024-12-04,2873.7,115.03,330561.71,64,Male,29,No,Medium
7485,F8485,Nyanza,Nyeri,Wheat,Local,19.21,Silt,1252.9,26.0,532.8,19.2,Drip,141.8,2024-03-02,2024-08-29,6993.3,39.02,272878.57,31,Male,24,Yes,Low
7486,F8486,Western,Nyeri,Rice,Improved,17.18,Silt,1562.6,26.5,573.5,37.5,Sprinkler,881.0,2024-06-07,2024-10-16,11788.5,70.51,831207.14,29,Male,1,No,High
7487,F8487,Eastern,Nakuru,Rice,Improved,4.82,Clay,242.3,17.0,615.4,39.0,Drip,106.7,2024-12-03,2025-02-24,3200.8,84.62,270851.7,39,Female,1,Yes,Medium
7488,F8488,Western,Kisumu,Potatoes,Improved,2.14,Loam,491.0,20.6,230.6,16.3,Drip,443.4,2024-07-08,2024-12-10,1724.1,117.89,203254.15,68,Male,10,Yes,Low
7489,F8489,Eastern,Nakuru,Beans,Hybrid A,5.06,Clay,1420.1,32.5,585.6,20.5,Flood,593.1,2024-08-17,2024-11-11,3433.2,28.15,96644.58,26,Female,30,No,High
7490,F8490,Coast,Machakos,Potatoes,Improved,13.77,Loam,376.1,20.3,215.6,24.7,Flood,727.5,2024-01-21,2024-04-16,8930.1,78.74,703156.07,45,Male,3,No,Medium
7491,F8491,Coast,Machakos,Wheat,Hybrid A,8.81,Loam,757.2,34.2,676.0,37.4,Drip,215.3,2024-05-19,2024-10-25,4304.2,88.69,381739.5,57,Male,26,Yes,Low
7492,F8492,Western,Nakuru,Beans,Local,4.77,Silt,869.1,20.5,766.5,10.5,Sprinkler,955.6,2024-07-12,2024-09-20,4660.5,79.48,370416.54,66,Female,14,No,Low
7493,F8493,Rift Valley,Nyeri,Maize,Improved,4.01,Loam,1093.7,25.8,324.8,3.5,Flood,602.0,2024-10-22,2025-02-17,1899.0,94.2,178885.8,50,Female,29,Yes,Medium
7494,F8494,Western,Meru,Wheat,Improved,7.67,Sandy,432.4,27.2,384.8,34.6,Sprinkler,272.2,2024-12-27,2025-05-19,4486.3,98.76,443066.99,61,Female,8,Yes,Low
7495,F8495,Rift Valley,Machakos,Beans,Improved,19.67,Loam,611.6,23.6,355.0,13.5,Flood,632.2,2024-01-05,2024-05-28,10125.0,67.02,678577.5,73,Female,36,No,Medium
7496,F8496,Nyanza,Kilifi,Rice,Local,9.29,Loam,626.7,17.5,418.9,6.3,Sprinkler,527.1,2024-02-18,2024-05-23,5388.9,37.75,203430.97,21,Male,34,Yes,Low
7497,F8497,Rift Valley,Meru,Potatoes,Hybrid B,6.06,Sandy,1275.9,31.4,205.7,47.3,Sprinkler,922.6,2024-07-13,2024-10-13,2584.6,44.7,115531.62,26,Female,16,Yes,Medium
7498,F8498,Rift Valley,Nyeri,Rice,Hybrid B,10.6,Silt,353.8,15.1,483.2,34.9,Rain-fed,308.1,2024-04-28,2024-08-28,3119.3,46.18,144049.27,43,Female,20,No,Medium
7499,F8499,Rift Valley,Meru,Sorghum,Hybrid B,10.11,Loam,1590.4,15.7,299.3,9.4,Drip,989.8,2024-10-25,2025-01-18,3629.3,80.26,291287.62,64,Female,39,No,High
7500,F8500,Rift Valley,Nakuru,Maize,Hybrid A,3.04,Loam,941.5,27.4,442.9,16.0,Flood,919.8,2024-08-07,2024-12-01,1947.4,55.12,107340.69,28,Male,16,Yes,High
7501,F8501,Eastern,Nyeri,Rice,Hybrid B,4.3,Sandy,931.2,34.2,727.0,7.2,Sprinkler,201.0,2024-12-27,2025-04-08,3119.1,21.29,66405.64,58,Female,4,No,Low
7502,F8502,Coast,Kilifi,Beans,Local,5.69,Sandy,296.4,28.5,582.9,45.4,Drip,191.1,2024-12-20,2025-03-07,4728.8,104.37,493544.86,24,Female,7,Yes,High
7503,F8503,Western,Machakos,Wheat,Local,14.26,Sandy,419.8,30.0,409.9,26.2,Sprinkler,913.7,2024-08-06,2024-11-28,4803.1,100.73,483816.26,47,Male,9,No,High
7504,F8504,Nyanza,Machakos,Potatoes,Improved,8.81,Clay,874.7,28.3,38.3,48.2,Rain-fed,437.2,2024-03-23,2024-08-05,3464.3,51.19,177337.52,24,Female,3,Yes,Low
