TransactionID,Date,Branch,CustomerID,Age,Gender,AccountType,TransactionType,Channel,Amount,Balance,Region
1789,2025-10-26,Nairobi,70592,18,Female,Savings,Loan Repayment,ATM,56041.43,537011.68,Western
1790,2025-07-19,Nairobi,44073,74,Male,Current,Deposit,Branch,117825.82,998671.93,Central
1791,2025-04-12,Nakuru,40971,31,Female,Savings,Deposit,Internet,144538.81,119000.72,Western
1792,2025-07-25,Mombasa,43214,28,Male,Current,Deposit,Branch,78031.4,38813.09,Central
1793,2025-10-02,Mombasa,80096,20,Male,Current,Deposit,Mobile,152069.65,377486.5,Western
1794,2025-01-11,Kisumu,24528,58,Female,Savings,Loan Repayment,Internet,36840.68,253766.54,Coast
1795,2025-05-19,Eldoret,32113,64,Male,Current,Deposit,Mobile,195169.92,516591.99,Western
1796,2025-10-12,Mombasa,96208,68,Male,Savings,Deposit,Mobile,94013.05,455649.63,Rift Valley
1797,2025-03-04,Nakuru,64408,50,Female,Savings,Deposit,Internet,134494.06,134691.79,Central
1798,2025-02-12,Nakuru,73119,33,Male,Current,Loan Repayment,Mobile,88034.8,652712.3,Central
1799,2025-05-27,Eldoret,80963,36,Male,Savings,Bill Payment,ATM,127399.22,984437.45,Western
1800,2025-10-10,Kisumu,76602,56,Male,Current,Loan Repayment,Mobile,168508.59,178559.92,Coast
1801,2025-03-19,Eldoret,28013,74,Male,Current,Transfer,Branch,132887.34,673809.45,Coast
1802,2025-05-19,Eldoret,67763,47,Female,Savings,Transfer,Internet,125082.68,92375.14,Coast
1803,2025-07-25,,99631,61,Female,Savings,Deposit,Internet,111000.41,321313.75,Central
1804,2025-03-13,Kisumu,18372,53,Female,Current,Withdrawal,ATM,157924.15,251624.22,Central
1805,2025-12-23,Nairobi,67886,57,Male,Savings,Bill Payment,Mobile,39960.63,243092.28,Western
1806,2025-04-28,Nakuru,66372,40,Male,Current,Withdrawal,Internet,82530.08,46049.55,Western
1807,2025-01-03,Kisumu,65802,72,Female,Current,Bill Payment,Mobile,159593.09,579129.74,Western
1808,2025-06-07,Mombasa,94184,59,Female,Current,Loan Repayment,Branch,28706.51,500054.61,Coast
1809,2025-09-12,Nakuru,31272,21,Female,Current,Withdrawal,ATM,117551.36,438671.29,Rift Valley
1810,2025-02-06,Mombasa,66527,18,Female,Current,Deposit,Branch,66338.5,280463.01,Rift Valley
1811,2025-10-13,Nakuru,90583,74,Female,Current,Bill Payment,ATM,197926.15,681089.2,Western
1812,2025-07-11,Nairobi,55090,61,Female,Savings,Withdrawal,Branch,168909.36,764041.5,Central
1813,2025-12-19,Nairobi,35228,28,Male,Current,Transfer,Branch,29733.87,636247.08,Rift Valley
1814,2025-11-03,Kisumu,80076,63,Male,Current,Deposit,ATM,52413.23,499365.39,Central
1815,2025-05-27,Nakuru,76088,70,Female,Savings,Deposit,Internet,52007.94,27004.7,Central
1816,2025-04-22,Eldoret,99971,69,Female,Savings,Transfer,Internet,22799.98,652018.66,Western
1817,2025-02-21,Eldoret,70396,47,Female,Current,Deposit,Mobile,127600.67,344320.14,Central
1818,2025-10-19,Nakuru,18874,40,Female,Savings,Loan Repayment,Internet,51348.14,834628.9,Coast
1819,2025-03-11,Kisumu,63607,53,Female,Current,Deposit,ATM,113486.34,164919.19,Rift Valley
1820,2025-02-16,Eldoret,30551,65,Male,Current,Deposit,Branch,137489.05,431138.41,Rift Valley
1821,2025-11-11,Kisumu,25233,27,Male,Current,Loan Repayment,Mobile,188315.53,557609.95,Coast
1822,2025-09-22,Eldoret,47282,70,Male,Current,Bill Payment,ATM,195212.52,120631.04,Coast
1823,2025-08-24,Kisumu,30589,43,Female,Savings,Deposit,Mobile,80181.6,826370.2,Central
1824,2025-10-21,Eldoret,15129,37,Male,Current,Bill Payment,Internet,30986.28,946909.92,Central
1825,2025-03-29,Mombasa,35599,31,Male,Savings,Deposit,Internet,122688.52,540309.06,Western
1826,2025-07-04,Mombasa,42821,41,Female,Current,Loan Repayment,ATM,10760.14,231961.43,Western
1827,2025-09-23,Kisumu,59176,49,Female,Savings,Transfer,Branch,114536.74,625272.74,Rift Valley
1828,2025-11-19,Nairobi,21802,40,Male,Savings,Loan Repayment,Internet,69051.6,974226.05,Rift Valley
1829,2025-06-20,Mombasa,70375,37,Male,Savings,Transfer,Internet,170353.35,233837.47,Rift Valley
1830,2025-06-07,Eldoret,95701,43,Female,Current,Loan Repayment,Mobile,6005.49,303737.65,Central
1831,2025-02-27,Kisumu,13972,74,Male,Savings,Bill Payment,Internet,100290.5,997366.6,Rift Valley
1832,2025-09-01,Mombasa,14450,47,Female,Savings,Loan Repayment,Mobile,20556.77,574947.75,Coast
1833,2025-04-03,Nairobi,50349,56,Male,Current,Bill Payment,ATM,147623.3,512866.17,Coast
1834,2025-03-26,Eldoret,74384,48,Female,Current,Withdrawal,Branch,93132.97,181820.86,Rift Valley
1835,2025-07-21,Mombasa,34227,66,Female,Current,Deposit,Mobile,184058.74,754176.19,Coast
1836,2025-09-23,Nakuru,99100,68,Male,Current,Transfer,Internet,33921.71,794353.37,Central
1837,2025-09-02,Eldoret,50533,37,Female,Savings,Withdrawal,Branch,150866.33,117372.28,Coast
1838,2025-11-13,Mombasa,62272,36,Female,Savings,Transfer,ATM,32324.06,736504.14,Central
1839,2025-11-28,Mombasa,47818,64,Male,Savings,Loan Repayment,Internet,150136.4,968312.33,Coast
1840,2025-08-13,Kisumu,87993,48,Male,Current,Transfer,Branch,15325.47,826869.99,Central
1841,2025-10-09,,41307,73,Female,Savings,Loan Repayment,Branch,41783.67,112938.41,Rift Valley
1842,2025-04-05,Eldoret,52573,54,Female,Savings,Deposit,Internet,117100.31,303727.67,Coast
1843,2025-12-02,Kisumu,62312,65,Female,Current,Loan Repayment,Mobile,157715.68,448715.12,Western
1844,2025-04-28,Nairobi,44082,70,Male,Savings,Transfer,Mobile,32753.66,280769.02,Rift Valley
1845,2025-07-31,Kisumu,88519,40,Male,Current,Loan Repayment,ATM,119960.92,48635.22,Central
1846,2025-11-03,Kisumu,34501,75,Female,Current,Loan Repayment,Internet,51257.6,313865.38,Rift Valley
1847,2025-07-15,Mombasa,71199,26,Female,Current,Bill Payment,Branch,57048.44,961061.69,Coast
1848,2025-05-31,Mombasa,45588,18,Female,Current,Bill Payment,Mobile,14133.56,761555.19,Central
1849,2025-12-19,Kisumu,27367,24,Female,Savings,Deposit,Mobile,23156.2,110390.6,Coast
1850,2025-03-24,Nakuru,58167,35,Male,Current,Transfer,Mobile,29586.46,375761.47,Central
1851,2025-07-03,Kisumu,82461,64,Male,Current,Bill Payment,Internet,59200.67,577123.19,Coast
1852,2025-07-18,Mombasa,49580,49,Male,Savings,Withdrawal,Branch,196973.16,431447.8,Central
1853,2025-01-26,Kisumu,85014,39,Male,Current,Transfer,Internet,28846.71,280614.83,Rift Valley
1854,2025-05-30,Eldoret,72469,52,Male,Savings,Transfer,Mobile,156839.38,290580.81,Rift Valley
1855,2025-03-12,Mombasa,82666,42,Female,Savings,Withdrawal,Branch,13284.58,194502.35,Rift Valley
1856,2025-07-08,Nakuru,61208,48,Female,Current,Deposit,ATM,81281.42,687533.45,Western
1857,2025-01-18,Mombasa,37360,71,Male,Savings,Withdrawal,Branch,42711.11,40446.74,Central
1858,2025-07-19,Nakuru,36401,52,Female,Current,Deposit,Mobile,139771.81,334667.5,Coast
1859,2025-09-03,Nairobi,31057,60,Male,Savings,Loan Repayment,Branch,186077.95,119438.8,Central
1860,2025-02-27,Eldoret,48628,66,Male,Savings,Withdrawal,Mobile,40824.21,885253.24,Rift Valley
1861,2025-10-09,Mombasa,25882,66,Female,Current,Loan Repayment,ATM,186029.71,779325.28,Central
1862,2025-07-25,Mombasa,73755,64,Female,Current,Withdrawal,Branch,58222.4,41239.58,Rift Valley
1863,2025-08-25,Nakuru,30180,46,Male,Savings,Bill Payment,Internet,117402.27,480513.5,Western
1864,2025-09-30,Eldoret,49184,67,Male,Current,Bill Payment,ATM,132279.81,290380.33,Western
1865,2025-10-07,Nairobi,47530,38,Male,Savings,Bill Payment,Internet,186963.52,500697.48,Coast
1866,2025-06-22,Kisumu,82631,24,Male,Current,Withdrawal,Branch,104635.01,766597.86,Western
1867,2025-12-06,Nakuru,66656,51,Male,Current,Bill Payment,ATM,165038.84,149196.35,Western
1868,2025-12-15,Nakuru,29162,63,Male,Savings,Withdrawal,Mobile,185588.79,136580.28,Coast
1869,2025-08-04,Nakuru,42014,47,Female,Savings,Loan Repayment,Branch,90016.1,443995.33,Central
1870,2025-09-05,Kisumu,64611,60,Male,Current,Loan Repayment,Mobile,64322.81,19816.73,Central
1871,2025-06-11,Mombasa,38992,67,Male,Current,Deposit,Mobile,7639.67,646253.99,Western
1872,2025-01-07,Nairobi,59629,63,Female,Savings,Loan Repayment,ATM,156141.89,751657.84,Coast
1873,2025-07-03,Nakuru,93339,34,Male,Savings,Bill Payment,Internet,12801.99,967624.57,Coast
1874,2025-10-03,Nairobi,95061,19,Male,Savings,Deposit,Mobile,99511.13,122018.11,Western
1875,2025-05-01,Nairobi,72431,59,Male,Savings,Withdrawal,Mobile,48531.27,849456.37,Central
1876,2025-10-10,Eldoret,66388,34,Male,Savings,Deposit,ATM,170543.05,347179.79,Rift Valley
1877,2025-06-29,Kisumu,93192,53,Male,Savings,Loan Repayment,Internet,39312.65,895318.92,Coast
1878,2025-03-06,Kisumu,25293,67,Male,Savings,Deposit,ATM,85260.96,594124.71,Central
1879,2025-07-22,Kisumu,19544,48,Male,Current,Deposit,ATM,196360.57,831185.38,Western
1880,2025-03-16,Eldoret,24873,37,Female,Savings,Bill Payment,Mobile,8129.08,982595.67,Rift Valley
1881,2025-12-21,Nakuru,82266,61,Male,Current,Loan Repayment,Internet,10801.35,612394.79,Central
1882,2025-10-02,Kisumu,97988,27,Female,Savings,Loan Repayment,ATM,45841.02,249582.2,Central
1883,2025-01-05,Eldoret,58638,66,Male,Current,Deposit,ATM,161011.57,343657.18,Rift Valley
1884,2025-02-13,Mombasa,87623,73,Male,Current,Deposit,Branch,180869.4,763479.6,Coast
1885,2025-12-17,Eldoret,45443,53,Male,Savings,Withdrawal,Internet,59953.51,624718.35,Central
1886,2025-11-27,Eldoret,90786,38,Male,Savings,Bill Payment,Mobile,14268.88,734700.76,Central
1887,2025-11-23,Kisumu,46447,22,Male,Savings,Transfer,Mobile,175057.66,386725.19,Central
1888,2025-07-08,Kisumu,70652,39,Female,Current,Transfer,ATM,7138.11,788595.73,Coast
1889,2025-03-10,Mombasa,22106,67,Female,Current,Transfer,Mobile,121986.15,512992.96,Central
1890,2025-05-16,Mombasa,26839,71,Female,Current,Transfer,Internet,75054.3,782074.07,Coast
1891,2025-07-22,Eldoret,13742,27,Female,Savings,Loan Repayment,Branch,98671.29,684489.6,Western
1892,2025-03-31,Eldoret,40851,75,Male,Current,Transfer,Branch,166064.74,260627.46,Rift Valley
1893,2025-01-09,Nairobi,72884,55,Male,Current,Bill Payment,ATM,84968.25,629407.41,Central
1894,2025-02-11,Mombasa,38146,38,Male,Current,Deposit,ATM,117279.91,872516.47,Western
1895,2025-04-12,Nakuru,80871,34,Male,Savings,Deposit,ATM,197383.09,260447.34,Rift Valley
1896,2025-03-06,Eldoret,15094,73,Female,Current,Loan Repayment,ATM,150102.46,473520.19,Coast
1897,2025-11-08,Nakuru,21224,49,Female,Savings,Transfer,Internet,193537.12,98160.95,Rift Valley
1898,2025-08-20,Kisumu,39657,52,Female,Savings,Deposit,ATM,45008.46,232277.09,Rift Valley
1899,2025-06-08,Nairobi,45766,30,Male,Savings,Deposit,ATM,37228.96,874474.44,Western
1900,2025-05-17,Nairobi,56009,70,Male,Savings,Transfer,Mobile,107303.89,882612.9,Coast
1901,2025-04-14,Nakuru,79634,60,Female,Savings,Bill Payment,ATM,26300.15,376821.28,Western
1902,2025-10-13,Kisumu,52058,55,Male,Current,Deposit,Internet,122642.43,289740.59,Western
1903,2025-06-03,Nakuru,53038,66,Female,Savings,Deposit,Internet,156583.83,81363.09,Western
1904,2025-09-09,Kisumu,12266,38,Male,Current,Withdrawal,ATM,188260.42,444712.12,Western
1905,2025-06-02,Mombasa,57561,61,Female,Current,Loan Repayment,Mobile,108413.23,385958.37,Rift Valley
1906,2025-08-14,Mombasa,27082,57,Male,Savings,Deposit,ATM,167892.76,591115.2,Western
1907,2025-06-13,Nakuru,28602,42,Male,Current,Deposit,Internet,178353.06,451620.31,Central
1908,2025-11-05,Eldoret,63395,65,Male,Savings,Loan Repayment,ATM,72224.31,948108.68,Coast
1909,2025-12-01,Eldoret,13138,26,Male,Current,Bill Payment,ATM,139630.75,874591.91,Coast
1910,2025-08-28,Nakuru,83024,64,Male,Savings,Transfer,Internet,128480.36,849879.3,Rift Valley
1911,2025-09-21,Kisumu,87093,66,Male,Current,Transfer,Branch,100961.32,594951.76,Rift Valley
1912,2025-11-19,Kisumu,13291,67,Female,Savings,Bill Payment,ATM,170578.89,391280.77,Coast
1913,2025-03-28,Nairobi,13936,35,Female,Savings,Bill Payment,Mobile,76510.42,765764.5,Central
1914,2025-10-09,Kisumu,97523,30,Female,Savings,Transfer,Internet,172151.11,474291.2,Coast
1915,2025-05-28,,71721,29,Male,Current,Loan Repayment,Branch,188257.15,650276.78,Central
1916,2025-08-08,Mombasa,62546,20,Female,Savings,Withdrawal,Mobile,81448.45,9384.56,Central
1917,2025-11-20,Nairobi,69720,28,Male,Current,Bill Payment,Branch,6258.9,962435.71,Central
1918,2025-05-26,Kisumu,92545,36,Female,Current,Withdrawal,Mobile,191115.36,731520.93,Central
1919,2025-11-30,Nakuru,12987,31,Female,Current,Withdrawal,Internet,183349.13,769748.91,Coast
1920,2025-07-16,Kisumu,21050,22,Female,Savings,Bill Payment,Branch,103934.18,449501.15,Central
1921,2025-07-02,Nairobi,54527,58,Male,Savings,Bill Payment,Branch,127838.16,981970.53,Coast
1922,2025-12-26,Nairobi,65000,59,Male,Current,Withdrawal,Internet,26289.93,478356.72,Central
1923,2025-09-25,Mombasa,11208,42,Female,Current,Bill Payment,Internet,173598.53,289280.02,Central
1924,2025-12-13,Nakuru,41204,41,Male,Current,Deposit,Branch,56539.06,678893.74,Coast
1925,2025-09-03,Nakuru,26206,62,Male,Savings,Withdrawal,Internet,170923.09,131942.78,Western
1926,2025-04-12,Nakuru,45417,29,Female,Current,Deposit,ATM,68085.09,355680.53,Central
1927,2025-04-14,Nakuru,96725,22,Male,Current,Deposit,Internet,94187.1,777522.41,Coast
1928,2025-02-09,Kisumu,17803,52,Male,Current,Bill Payment,Branch,42133.43,113547.72,Rift Valley
1929,2025-12-12,Kisumu,25359,38,Female,Current,Loan Repayment,Branch,59470.45,682940.75,Coast
1930,2025-06-20,Nairobi,77578,66,Female,Savings,Loan Repayment,ATM,197653.5,183601.64,Western
1931,2025-06-10,Mombasa,22772,30,Female,Savings,Transfer,Mobile,21253.45,35908.78,Central
1932,2025-07-08,Nairobi,54668,21,Male,Current,Withdrawal,Internet,119297.8,984517.46,Coast
1933,2025-03-09,Kisumu,21146,29,Female,Current,Withdrawal,Internet,182777.61,449383.65,Western
1934,2025-12-17,Nairobi,61941,60,Male,Current,Deposit,ATM,108294.44,83656.73,Coast
1935,2025-12-05,Nairobi,39905,73,Male,Current,Transfer,Internet,126319.64,924832.19,Coast
1936,2025-03-01,Kisumu,45809,33,Female,Current,Deposit,ATM,64174.25,860069.17,Coast
1937,2025-09-29,Eldoret,43992,40,Female,Savings,Withdrawal,Branch,89789.7,114062.97,Rift Valley
1938,2025-01-20,Nairobi,34126,54,Male,Savings,Bill Payment,Internet,148706.89,545055.31,Western
1939,2025-09-24,Kisumu,45584,31,Male,Current,Transfer,Branch,7721.59,352826.12,Western
1940,2025-06-05,Nairobi,71783,61,Male,Current,Withdrawal,Branch,46400.57,176352.38,Coast
1941,2025-07-10,Nairobi,84714,50,Male,Current,Loan Repayment,ATM,44589.88,907975.81,Rift Valley
1942,2025-05-12,Mombasa,99611,36,Female,Current,Deposit,Internet,25903.98,760220.94,Coast
1943,2025-10-27,Eldoret,11702,38,Female,Current,Bill Payment,ATM,87912.81,71967.83,Western
1944,2025-06-23,Nakuru,75166,27,Female,Current,Withdrawal,ATM,44008.92,987504.83,Central
1945,2025-09-21,Mombasa,46572,69,Male,Current,Withdrawal,Branch,171768.61,768355.62,Rift Valley
1946,2025-06-17,Mombasa,79573,43,Male,Savings,Deposit,Branch,96224.66,821678.49,Central
1947,2025-03-14,Kisumu,47091,56,Female,Current,Deposit,Mobile,13332.86,134100.28,Coast
1948,2025-01-30,Nakuru,70706,58,Male,Current,Transfer,Branch,22959.51,307931.45,Western
1949,2025-04-21,Kisumu,81154,47,Female,Current,Bill Payment,ATM,46614.44,892861.01,Rift Valley
1950,2025-02-26,Eldoret,12092,26,Female,Current,Withdrawal,Mobile,1663.27,163216.0,Central
1951,2025-09-08,Eldoret,93548,49,Male,Current,Transfer,ATM,89435.29,965753.31,Western
1952,2025-08-03,Nairobi,71179,28,Male,Current,Transfer,Internet,146060.14,384773.6,Central
1953,2025-01-21,Eldoret,83253,19,Male,Savings,Transfer,Mobile,191876.55,564517.76,Coast
1954,2025-10-20,Nakuru,13040,62,Female,Current,Bill Payment,Mobile,180000.01,706323.92,Western
1955,2025-04-17,Nakuru,89863,73,Male,Current,Loan Repayment,Internet,117708.04,922839.75,Coast
1956,2025-10-20,Kisumu,24629,55,Male,Current,Deposit,ATM,69661.02,323653.79,Western
1957,2025-10-28,Mombasa,79370,30,Female,Savings,Loan Repayment,Mobile,174215.61,833739.96,Central
1958,2025-03-16,Nairobi,43563,61,Male,Current,Withdrawal,Mobile,7847.44,864503.29,Coast
1959,2025-02-06,Mombasa,46766,38,Male,Current,Bill Payment,Mobile,106701.94,982941.86,Central
1960,2025-10-25,Kisumu,30785,65,Female,Savings,Withdrawal,Internet,24943.27,805835.36,Rift Valley
1961,2025-08-09,Kisumu,75310,74,Female,Current,Transfer,Internet,41282.89,565349.31,Coast
1962,2025-06-22,Eldoret,31713,65,Male,Current,Deposit,Branch,63010.69,16220.14,Western
1963,2025-03-04,Nakuru,91879,22,Female,Savings,Transfer,ATM,136725.65,122247.94,Coast
1964,2025-10-28,Mombasa,21515,43,Male,Savings,Deposit,Mobile,176555.33,400388.61,Western
1965,2025-08-16,Nairobi,99170,64,Male,Savings,Deposit,Branch,137725.85,775190.54,Rift Valley
1966,2025-12-23,Nakuru,75424,20,Female,Current,Bill Payment,Mobile,35921.43,404985.29,Coast
1967,2025-06-27,Eldoret,79599,59,Female,Current,Withdrawal,ATM,27214.15,832819.76,Coast
1968,2025-04-14,Eldoret,33539,54,Male,Savings,Loan Repayment,Branch,2335.35,718848.41,Coast
1969,2025-02-03,Nairobi,77938,44,Female,Current,Transfer,Internet,47089.23,599364.97,Central
1970,2025-01-02,Kisumu,65703,32,Female,Savings,Withdrawal,ATM,196097.66,230013.12,Rift Valley
1971,2025-08-09,Nairobi,14815,49,Male,Current,Transfer,Mobile,44233.72,961556.79,Coast
1972,2025-10-29,Eldoret,87287,66,Female,Current,Bill Payment,Internet,3450.65,837330.38,Rift Valley
1973,2025-06-14,Mombasa,63428,55,Male,Savings,Loan Repayment,Internet,19385.43,499372.67,Coast
1974,2025-02-21,Nakuru,69320,63,Female,Current,Loan Repayment,ATM,30502.44,950514.79,Central
1975,2025-10-08,Eldoret,60740,21,Male,Savings,Bill Payment,Branch,14444.71,611618.96,Rift Valley
1976,2025-07-20,Nakuru,69544,63,Male,Savings,Deposit,Branch,114883.73,214242.99,Rift Valley
1977,2025-05-25,Eldoret,93478,72,Male,Current,Withdrawal,ATM,57428.19,479760.63,Central
1978,2025-01-13,Mombasa,67214,37,Male,Savings,Bill Payment,Mobile,74232.51,131671.28,Central
1979,2025-11-20,Nairobi,72539,49,Male,Current,Loan Repayment,ATM,90695.95,436347.35,Western
1980,2025-06-02,Eldoret,50273,61,Male,Savings,Deposit,ATM,110105.99,37594.98,Coast
1981,2025-07-14,Eldoret,41839,42,Female,Savings,Deposit,Internet,175226.03,810178.32,Rift Valley
1982,2025-12-15,Eldoret,56754,27,Male,Current,Bill Payment,Internet,29031.18,735163.05,Coast
1983,2025-07-01,,33230,25,Male,Savings,Loan Repayment,Branch,18305.97,65.12,Western
1984,2025-02-03,Mombasa,95603,32,Male,Current,Loan Repayment,ATM,185976.21,906061.67,Coast
1985,2025-07-03,Mombasa,16952,43,Male,Current,Withdrawal,Internet,103219.08,469994.76,Rift Valley
1986,2025-03-27,Mombasa,87997,18,Female,Savings,Deposit,Internet,93881.97,291838.81,Western
1987,2025-08-30,Mombasa,94291,49,Female,Current,Loan Repayment,ATM,61257.84,315558.91,Coast
1988,2025-09-26,Mombasa,37898,19,Female,Current,Withdrawal,Mobile,60450.16,265873.38,Coast
1989,2025-05-24,Nakuru,12362,53,Female,Savings,Withdrawal,ATM,60932.86,857240.86,Coast
1990,2025-06-06,Nairobi,99201,57,Female,Current,Transfer,ATM,55805.14,919564.86,Rift Valley
1991,2025-02-16,Nakuru,77509,30,Female,Savings,Withdrawal,Branch,123039.12,908860.09,Rift Valley
1992,2025-01-28,Mombasa,30198,47,Male,Current,Withdrawal,Mobile,118747.69,175138.77,Rift Valley
1993,2025-12-17,Eldoret,10028,74,Female,Savings,Transfer,Branch,134981.12,190406.69,Central
1994,2025-09-27,Mombasa,73412,59,Male,Current,Loan Repayment,ATM,112401.23,643234.74,Central
1995,2025-10-22,Kisumu,13110,35,Female,Savings,Deposit,Internet,149678.88,509314.37,Rift Valley
1996,2025-08-05,Mombasa,35221,35,Female,Savings,Withdrawal,Mobile,95714.81,754464.02,Western
1997,2025-12-21,Nairobi,30860,31,Female,Current,Loan Repayment,Mobile,199958.1,116670.71,Central
1998,2025-01-31,,29758,38,Female,Current,Withdrawal,Internet,57898.33,27171.3,Central
1999,2025-10-03,Nairobi,36389,19,Male,Current,Deposit,Branch,158875.5,990493.35,Rift Valley
2000,2025-02-25,Kisumu,81069,50,Male,Savings,Loan Repayment,Branch,112688.99,610316.89,Western
2001,2025-10-19,Nairobi,72927,28,Male,Savings,Transfer,ATM,98424.22,753741.97,Coast
2002,2025-09-05,Kisumu,57560,38,Female,Savings,Loan Repayment,Branch,68523.05,193605.43,Central
2003,2025-01-15,Eldoret,41833,22,Male,Current,Bill Payment,Mobile,124314.86,353488.29,Coast
2004,2025-05-05,Nairobi,89140,50,Male,Savings,Deposit,Internet,79829.3,134968.07,Western
2005,2025-10-03,Mombasa,58523,20,Female,Current,Withdrawal,ATM,13149.85,442537.63,Coast
2006,2025-04-27,Nakuru,23877,59,Male,Current,Loan Repayment,ATM,6750.91,247199.63,Central
2007,2025-07-10,Eldoret,24301,68,Male,Savings,Transfer,Internet,107380.4,143566.01,Central
2008,2025-04-20,Kisumu,21154,50,Female,Savings,Loan Repayment,Branch,36356.68,100870.01,Rift Valley
2009,2025-12-08,Eldoret,29094,64,Male,Current,Bill Payment,Mobile,172605.38,954947.11,Coast
2010,2025-04-14,Nakuru,22481,23,Male,Savings,Loan Repayment,Internet,121564.77,195082.27,Western
2011,2025-08-18,Mombasa,32656,71,Male,Current,Deposit,ATM,74406.8,906911.9,Coast
2012,2025-10-31,Mombasa,30931,57,Male,Savings,Deposit,Mobile,168337.05,923944.12,Coast
